season,league,club,window,movement,player_name,player_id,age,nationality,position,pos,market_value,dealing_club,dealing_country,fee,is_loan
2016,Bundesliga,1.FC Köln,summer,in,Serhou Guirassy,270541,20,Guinea,Centre-Forward,CF,2000000.0,LOSC Lille,France,3800000.0,0
2016,Bundesliga,1.FC Köln,summer,in,Marco Höger,55510,26,Germany,Defensive Midfield,DM,4000000.0,FC Schalke 04,Germany,1300000.0,0
2016,Bundesliga,1.FC Köln,summer,in,Artjoms Rudnevs,103547,28,Latvia,Centre-Forward,CF,1000000.0,Hamburger SV,Germany,0.0,0
2016,Bundesliga,1.FC Köln,summer,in,Konstantin Rausch,45668,26,Russia,Left-Back,LB,1500000.0,SV Darmstadt 98,Germany,0.0,0
2016,Bundesliga,1.FC Köln,winter,in,Christian Clemens,44713,25,Germany,Right Winger,RW,3000000.0,1.FSV Mainz 05,Germany,2750000.0,0
2016,Bundesliga,1.FC Köln,winter,in,Neven Subotic,40995,28,Germany,Centre-Back,CB,8000000.0,Borussia Dortmund,Germany,500000.0,1
2016,Bundesliga,1.FC Köln,summer,out,Yannick Gerhardt,119277,22,Germany,Central Midfield,CM,4500000.0,VfL Wolfsburg,Germany,13000000.0,0
2016,Bundesliga,1.FC Köln,summer,out,Kevin Vogt,84435,24,Germany,Centre-Back,CB,4000000.0,TSG 1899 Hoffenheim,Germany,3000000.0,0
2016,Bundesliga,1.FC Köln,summer,out,Daniel Mesenhöler,150080,20,Germany,Goalkeeper,GK,150000.0,1.FC Union Berlin,Germany,0.0,0
2016,Bundesliga,1.FC Köln,summer,out,Dusan Svento,34543,30,Slovakia,Left Midfield,LM,750000.0,SK Slavia Prague,Czech Republic,0.0,0
2016,Bundesliga,1.FC Köln,summer,out,Bruno Nascimento,159570,25,Brazil,Centre-Back,CB,700000.0,Omonia Nicosia,Cyprus,0.0,0
2016,Bundesliga,1.FC Köln,summer,out,Philipp Hosiner,37788,27,Austria,Centre-Forward,CF,1250000.0,Stade Rennais FC,France,0.0,1
2016,Bundesliga,1.FC Köln,winter,out,Mergim Mavraj,38267,30,Albania,Centre-Back,CB,1750000.0,Hamburger SV,Germany,1800000.0,0
2016,Bundesliga,1.FC Köln,winter,out,Filip Mladenovic,168063,25,Serbia,Left-Back,LB,2000000.0,Standard Liège,Belgium,1200000.0,0
2016,Bundesliga,1.FSV Mainz 05,summer,in,Jhon Córdoba,185245,23,Colombia,Centre-Forward,CF,3500000.0,Granada CF,Spain,6500000.0,0
2016,Bundesliga,1.FSV Mainz 05,summer,in,Jean-Philippe Gbamin,182894,20,Cote d'Ivoire,Defensive Midfield,DM,2500000.0,RC Lens,France,5000000.0,0
2016,Bundesliga,1.FSV Mainz 05,summer,in,Levin Öztunali,168543,20,Germany,Left Winger,LW,3000000.0,Bayer 04 Leverkusen,Germany,5000000.0,0
2016,Bundesliga,1.FSV Mainz 05,summer,in,Gerrit Holtmann,190289,21,Philippines,Left Winger,LW,600000.0,Eintracht Braunschweig,Germany,3000000.0,0
2016,Bundesliga,1.FSV Mainz 05,summer,in,Jonas Lössl,48870,27,Denmark,Goalkeeper,GK,2500000.0,EA Guingamp,France,2500000.0,0
2016,Bundesliga,1.FSV Mainz 05,summer,in,José Rodríguez,165012,21,Spain,Central Midfield,CM,2500000.0,Galatasaray,Türkiye,2150000.0,0
2016,Bundesliga,1.FSV Mainz 05,summer,in,Christian Clemens,44713,24,Germany,Right Winger,RW,2500000.0,FC Schalke 04,Germany,2000000.0,0
2016,Bundesliga,1.FSV Mainz 05,summer,in,André Ramalho,175792,24,Brazil,Centre-Back,CB,2000000.0,Bayer 04 Leverkusen,Germany,500000.0,1
2016,Bundesliga,1.FSV Mainz 05,winter,in,Robin Quaison,206542,23,Sweden,Centre-Forward,CF,2000000.0,US Palermo,Italy,2500000.0,0
2016,Bundesliga,1.FSV Mainz 05,winter,in,Marin Šverko,282169,18,Croatia,Centre-Back,CB,,Karlsruher SC U19,Germany,60000.0,0
2016,Bundesliga,1.FSV Mainz 05,winter,in,Bojan Krkic,44675,26,Spain,Second Striker,SS,10000000.0,Stoke City,England,0.0,1
2016,Bundesliga,1.FSV Mainz 05,summer,out,Loris Karius,85864,23,Germany,Goalkeeper,GK,7000000.0,Liverpool FC,England,6200000.0,0
2016,Bundesliga,1.FSV Mainz 05,summer,out,Julian Baumgartlinger,34787,28,Austria,Defensive Midfield,DM,6000000.0,Bayer 04 Leverkusen,Germany,4000000.0,0
2016,Bundesliga,1.FSV Mainz 05,summer,out,Christoph Moritz,55519,26,Germany,Central Midfield,CM,1500000.0,1.FC Kaiserslautern,Germany,250000.0,0
2016,Bundesliga,1.FSV Mainz 05,summer,out,Elkin Soto,40937,35,Colombia,Central Midfield,CM,250000.0,Once Caldas,Colombia,0.0,0
