season,league,club,window,movement,player_name,player_id,age,nationality,position,pos,market_value,dealing_club,dealing_country,fee,is_loan
1997,Eredivisie,Ajax Amsterdam,summer,in,Michael Laudrup,8023,33,Denmark,Attacking Midfield,AM,,Vissel Kobe,Japan,7500000.0,0
1997,Eredivisie,Ajax Amsterdam,summer,in,Froylán Ledezma,38011,19,Costa Rica,Centre-Forward,CF,,LD Alajuelense,Costa Rica,4500000.0,0
1997,Eredivisie,Ajax Amsterdam,summer,in,Sunday Oliseh,127,22,Nigeria,Defensive Midfield,DM,,1.FC Köln,Germany,2300000.0,0
1997,Eredivisie,Ajax Amsterdam,summer,in,Gerald Sibon,4559,23,Netherlands,Centre-Forward,CF,,Roda JC Kerkrade,Netherlands,2250000.0,0
1997,Eredivisie,Ajax Amsterdam,summer,in,Shota Arveladze,9487,24,Georgia,Centre-Forward,CF,,Trabzonspor,Türkiye,1600000.0,0
1997,Eredivisie,Ajax Amsterdam,summer,in,Ole Tobiasen,4544,21,Denmark,Centre-Back,CB,,SC Heerenveen,Netherlands,1300000.0,0
1997,Eredivisie,Ajax Amsterdam,summer,in,Andrzej Rudy,9229,31,Poland,Attacking Midfield,AM,,Lierse SK (-2018),Belgium,1130000.0,0
1997,Eredivisie,Ajax Amsterdam,summer,in,Tom Sier,147754,27,Netherlands,Left-Back,LB,,SC Heerenveen,Netherlands,,0
1997,Eredivisie,Ajax Amsterdam,summer,in,Dean Gorré,107128,26,Netherlands,Right Winger,RW,,FC Groningen,Netherlands,,0
1997,Eredivisie,Ajax Amsterdam,summer,in,Richard Knopper,6230,19,Netherlands,Attacking Midfield,AM,,Feyenoord/Excelsior U19,Netherlands,,0
1997,Eredivisie,Ajax Amsterdam,summer,out,Marc Overmars,3513,24,Netherlands,Left Winger,LW,,Arsenal FC,England,7500000.0,0
1997,Eredivisie,Ajax Amsterdam,summer,out,Iván Gabrich,149508,24,Argentina,Centre-Forward,CF,,CP Mérida,Spain,3010000.0,0
1997,Eredivisie,Ajax Amsterdam,summer,out,Dennis Schulp,14870,19,Netherlands,Central Midfield,CM,,FC Volendam,Netherlands,0.0,0
1997,Eredivisie,Ajax Amsterdam,summer,out,Patrick Kluivert,4385,21,Netherlands,Centre-Forward,CF,,AC Milan,Italy,0.0,0
1997,Eredivisie,Ajax Amsterdam,summer,out,Winston Bogarde,3155,26,Netherlands,Centre-Back,CB,,AC Milan,Italy,0.0,0
