season,league,club,window,movement,player_name,player_id,age,nationality,position,pos,market_value,dealing_club,dealing_country,fee,is_loan
2024,Eredivisie,AZ Alkmaar,summer,in,Troy Parrott,552655,22,Ireland,Centre-Forward,CF,4500000.0,Tottenham Hotspur U21,England,4000000.0,0
2024,Eredivisie,AZ Alkmaar,summer,in,Seiya Maikuma,733438,26,Japan,Right-Back,RB,1500000.0,Cerezo Osaka,Japan,800000.0,0
2024,Eredivisie,AZ Alkmaar,summer,in,Jeroen Zoet,79045,33,Netherlands,Goalkeeper,GK,400000.0,Spezia Calcio,Italy,0.0,0
2024,Eredivisie,AZ Alkmaar,summer,out,Vangelis Pavlidis,324503,25,Greece,Centre-Forward,CF,25000000.0,SL Benfica,Portugal,18000000.0,0
2024,Eredivisie,AZ Alkmaar,summer,out,Yukinari Sugawara,405385,24,Japan,Right-Back,RB,12000000.0,Southampton FC,England,7000000.0,0
2024,Eredivisie,AZ Alkmaar,summer,out,Jens Odgaard,345590,25,Denmark,Attacking Midfield,AM,4500000.0,Bologna FC 1909,Italy,4280000.0,0
2024,Eredivisie,AZ Alkmaar,summer,out,Peter Vindahl,395421,26,Denmark,Goalkeeper,GK,3000000.0,AC Sparta Prague,Czech Republic,1500000.0,0
2024,Eredivisie,AZ Alkmaar,summer,out,Kenzo Goudmijn,412943,22,Netherlands,Central Midfield,CM,1800000.0,Derby County,England,820000.0,0
2024,Eredivisie,AZ Alkmaar,summer,out,Myron van Brederode,650712,21,Netherlands,Left Winger,LW,3500000.0,Fortuna Düsseldorf,Germany,700000.0,1
2024,Eredivisie,AZ Alkmaar,summer,out,Dani de Wit,340459,26,Netherlands,Attacking Midfield,AM,5000000.0,VfL Bochum,Germany,0.0,0
2024,Eredivisie,AZ Alkmaar,summer,out,Mathew Ryan,128969,32,Australia,Goalkeeper,GK,3500000.0,AS Roma,Italy,0.0,0
2024,Eredivisie,AZ Alkmaar,summer,out,Riechedly Bazoer,216443,27,Curacao,Centre-Back,CB,4000000.0,Konyaspor,Türkiye,,0
2024,Eredivisie,AZ Alkmaar,summer,out,Tiago Dantas,429987,23,Portugal,Central Midfield,CM,3000000.0,SL Benfica,Portugal,0.0,1
2024,Eredivisie,AZ Alkmaar,summer,out,Gonçalo Esteves,726721,20,Portugal,Right-Back,RB,1300000.0,Sporting CP B,Portugal,0.0,1
2024,Eredivisie,AZ Alkmaar,winter,out,Lequincio Zeefuik,728864,20,Netherlands,Centre-Forward,CF,1000000.0,Oud-Heverlee Leuven,Belgium,0.0,1
2024,Eredivisie,AZ Alkmaar,winter,out,Dave Kwakman,747017,20,Netherlands,Central Midfield,CM,1000000.0,FC Groningen,Netherlands,0.0,1
2024,Eredivisie,Ajax Amsterdam,summer,in,Wout Weghorst,228645,32,Netherlands,Centre-Forward,CF,6000000.0,Burnley FC,England,2380000.0,0
2024,Eredivisie,Ajax Amsterdam,summer,in,Bertrand Traoré,131996,28,Burkina Faso,Right Winger,RW,9000000.0,Villarreal CF,Spain,0.0,0
