season,league,club,window,movement,player_name,player_id,age,nationality,position,pos,market_value,dealing_club,dealing_country,fee,is_loan
2020,Eredivisie,ADO Den Haag,summer,in,Peet Bijen,263553,25,Netherlands,Centre-Back,CB,475000.0,Twente Enschede FC,Netherlands,0.0,0
2020,Eredivisie,ADO Den Haag,summer,in,Vicente Besuijen,412954,19,Netherlands,Right Winger,RW,75000.0,Roma U19,Italy,0.0,0
2020,Eredivisie,ADO Den Haag,summer,in,Pascu,547354,20,Spain,Attacking Midfield,AM,200000.0,Valencia Mestalla,Spain,0.0,0
2020,Eredivisie,ADO Den Haag,summer,in,Ricardo Kishna,159026,25,Netherlands,Left Winger,LW,300000.0,SS Lazio,Italy,0.0,0
2020,Eredivisie,ADO Den Haag,summer,in,Kees de Boer,361121,20,Netherlands,Central Midfield,CM,,Swansea City U23,Wales,0.0,0
2020,Eredivisie,ADO Den Haag,summer,in,Amar Catic,450195,21,Bosnia-Herzegovina,Right Winger,RW,275000.0,PSV Eindhoven U21,Netherlands,0.0,0
2020,Eredivisie,ADO Den Haag,summer,in,Luuk Koopmans,235108,26,Netherlands,Goalkeeper,GK,475000.0,PSV Eindhoven,Netherlands,0.0,0
2020,Eredivisie,ADO Den Haag,summer,in,Ravel Morrison,128907,27,Jamaica,Attacking Midfield,AM,600000.0,Sheffield United,England,0.0,0
2020,Eredivisie,ADO Den Haag,summer,in,Boy Kemper,428502,21,Netherlands,Left-Back,LB,400000.0,Ajax Amsterdam U21,Netherlands,,0
2020,Eredivisie,ADO Den Haag,summer,in,Samy Bourard,235230,24,Belgium,Central Midfield,CM,400000.0,FC Eindhoven,Netherlands,,0
2020,Eredivisie,ADO Den Haag,summer,in,Lassana Faye,315129,22,Netherlands,Left-Back,LB,350000.0,Sparta Rotterdam,Netherlands,0.0,1
2020,Eredivisie,ADO Den Haag,summer,in,Ilay Elmkies,443752,20,Israel,Central Midfield,CM,525000.0,TSG 1899 Hoffenheim II,Germany,0.0,1
2020,Eredivisie,ADO Den Haag,summer,in,Dante Rigo,314974,21,Belgium,Defensive Midfield,DM,800000.0,PSV Eindhoven,Netherlands,0.0,1
2020,Eredivisie,ADO Den Haag,summer,in,Andrei Rațiu,527966,22,Romania,Right-Back,RB,300000.0,Villarreal CF B,Spain,0.0,1
2020,Eredivisie,ADO Den Haag,summer,in,David Philipp,342165,20,Germany,Attacking Midfield,AM,200000.0,SV Werder Bremen II,Germany,0.0,1
2020,Eredivisie,ADO Den Haag,summer,in,Dario Del Fabro,110475,25,Italy,Centre-Back,CB,350000.0,Juventus U23,Italy,0.0,1
2020,Eredivisie,ADO Den Haag,summer,in,Jonas Arweiler,246044,23,Germany,Centre-Forward,CF,450000.0,FC Utrecht,Netherlands,0.0,1
2020,Eredivisie,ADO Den Haag,summer,in,Nikolaos Karelis,63487,28,Greece,Centre-Forward,CF,800000.0,Without Club,,,0
2020,Eredivisie,ADO Den Haag,winter,in,Martin Fraisl,277607,27,Austria,Goalkeeper,GK,600000.0,SV Sandhausen,Germany,0.0,0
2020,Eredivisie,ADO Den Haag,winter,in,Tomislav Gomelt,210983,26,Croatia,Central Midfield,CM,200000.0,FC Crotone,Italy,0.0,0
2020,Eredivisie,ADO Den Haag,winter,in,Youness Mokhtar,83946,29,Morocco,Left Winger,LW,2000000.0,Columbus Crew,United States,0.0,0
2020,Eredivisie,ADO Den Haag,winter,in,Juan Familia-Castillo,349567,20,Dominican Republic,Left-Back,LB,1300000.0,Chelsea FC U23,England,0.0,1
2020,Eredivisie,ADO Den Haag,winter,in,Bobby Adekanye,331514,21,Netherlands,Right Winger,RW,800000.0,SS Lazio,Italy,0.0,1
2020,Eredivisie,ADO Den Haag,winter,in,Gianni Zuiverloon,27304,33,Netherlands,Centre-Back,CB,300000.0,Without Club,,,0
2020,Eredivisie,ADO Den Haag,winter,in,Daryl Janmaat,60744,31,Netherlands,Right-Back,RB,3000000.0,Without Club,,,0
2020,Eredivisie,ADO Den Haag,winter,in,Marko Vejinović,59594,30,Netherlands,Defensive Midfield,DM,900000.0,Without Club,,,0
2020,Eredivisie,ADO Den Haag,winter,in,Nasser El Khayati,88968,31,Netherlands,Attacking Midfield,AM,2000000.0,Without Club,,,0
2020,Eredivisie,ADO Den Haag,summer,out,Lex Immers,56371,34,Netherlands,Attacking Midfield,AM,400000.0,NAC Breda,Netherlands,0.0,0
2020,Eredivisie,ADO Den Haag,summer,out,Tom Beugelsdijk,151494,30,Netherlands,Centre-Back,CB,475000.0,Sparta Rotterdam,Netherlands,0.0,0
2020,Eredivisie,ADO Den Haag,summer,out,Dion Malone,84405,31,Suriname,Centre-Back,CB,550000.0,NAC Breda,Netherlands,0.0,0
2020,Eredivisie,ADO Den Haag,summer,out,Erik Falkenburg,67220,32,Netherlands,Attacking Midfield,AM,400000.0,Roda JC Kerkrade,Netherlands,0.0,0
2020,Eredivisie,ADO Den Haag,summer,out,Thijmen Goppel,342240,23,Netherlands,Right Winger,RW,325000.0,Roda JC Kerkrade,Netherlands,0.0,0
2020,Eredivisie,ADO Den Haag,summer,out,Thom Haye,178219,25,Indonesia,Defensive Midfield,DM,400000.0,NAC Breda,Netherlands,0.0,0
2020,Eredivisie,ADO Den Haag,summer,out,Elson Hooi,229228,28,Curacao,Right Winger,RW,,Muaither SC,Qatar,0.0,0
2020,Eredivisie,ADO Den Haag,summer,out,Lorenzo van Kleef,412951,19,Netherlands,Right-Back,RB,75000.0,FC Eindhoven,Netherlands,0.0,1
2020,Eredivisie,ADO Den Haag,summer,out,Mike Havekotte,206743,24,Netherlands,Goalkeeper,GK,75000.0,MVV Maastricht,Netherlands,0.0,1
2020,Eredivisie,ADO Den Haag,summer,out,Aaron Meijers,56836,32,Netherlands,Left-Back,LB,550000.0,Sparta Rotterdam,Netherlands,0.0,1
2020,Eredivisie,ADO Den Haag,summer,out,Robin Polley,438689,21,Ghana,Right-Back,RB,50000.0,FC Dordrecht,Netherlands,0.0,1
2020,Eredivisie,ADO Den Haag,summer,out,Danny Bakker,250440,25,Netherlands,Centre-Back,CB,650000.0,Roda JC Kerkrade,Netherlands,0.0,1
2020,Eredivisie,ADO Den Haag,summer,out,Dehninio Muringen,453525,21,Netherlands,Centre-Back,CB,50000.0,FC Dordrecht,Netherlands,0.0,1
2020,Eredivisie,ADO Den Haag,summer,out,Jordan Spence,61588,30,England,Right-Back,RB,,Retired,,,0
2020,Eredivisie,ADO Den Haag,summer,out,Hennos Asmelash,339323,21,Netherlands,Right-Back,RB,275000.0,Without Club,,,0
2020,Eredivisie,ADO Den Haag,summer,out,Tomas Necid,39665,30,Czech Republic,Centre-Forward,CF,650000.0,Without Club,,,0
2020,Eredivisie,ADO Den Haag,summer,out,Mark Duffy,105565,34,England,Central Midfield,CM,400000.0,Sheffield United,England,0.0,1
2020,Eredivisie,ADO Den Haag,summer,out,Omar Bogle,134657,26,England,Centre-Forward,CF,600000.0,Cardiff City,England,0.0,1
2020,Eredivisie,ADO Den Haag,summer,out,Tudor Băluță,433976,21,Romania,Defensive Midfield,DM,3600000.0,Brighton & Hove Albion,England,0.0,1
