season,league,club,window,movement,player_name,player_id,age,nationality,position,pos,market_value,dealing_club,dealing_country,fee,is_loan
1992,Eredivisie,Ajax Amsterdam,summer,in,Marc Overmars,3513,19,Netherlands,Left Winger,LW,,Willem II Tilburg,Netherlands,908000.0,0
1992,Eredivisie,Ajax Amsterdam,summer,in,Jari Litmanen,4675,21,Finland,Attacking Midfield,AM,,Myllykosken Pallo -47,Finland,550000.0,0
1992,Eredivisie,Ajax Amsterdam,summer,in,Dries Boussatta,15162,19,Morocco,Right Winger,RW,,SC Telstar,Netherlands,,0
1992,Eredivisie,Ajax Amsterdam,winter,in,Ronald de Boer,3519,22,Netherlands,Right Winger,RW,,Twente Enschede FC,Netherlands,1360000.0,0
1992,Eredivisie,Ajax Amsterdam,summer,out,John van 't Schip,101043,28,Netherlands,Right Winger,RW,,Genoa 1893,Italy,2750000.0,0
1992,Eredivisie,Ajax Amsterdam,summer,out,Aron Winter,4324,25,Netherlands,Central Midfield,CM,,SS Lazio,Italy,1300000.0,0
1992,Eredivisie,Ajax Amsterdam,summer,out,Michael Reiziger,4375,19,Netherlands,Right-Back,RB,,FC Volendam,Netherlands,0.0,1
1992,Eredivisie,Ajax Amsterdam,summer,out,Guus Uhlenbeek,89419,21,Netherlands,Right-Back,RB,,Cambuur-Leeuwarden bvo,Netherlands,,0
1992,Eredivisie,Ajax Amsterdam,winter,out,Bryan Roy,351,22,Netherlands,Right Winger,RW,,Foggia Calcio,Italy,1140000.0,0
1992,Eredivisie,Ajax Amsterdam,winter,out,John van Loen,102001,27,Netherlands,Centre-Forward,CF,,Feyenoord Rotterdam,Netherlands,682000.0,0
1992,Eredivisie,Ajax Amsterdam,winter,out,Ron Willems,107824,26,Netherlands,Striker,Striker,,Grasshopper Club Zurich,Switzerland,295000.0,0
1992,Eredivisie,Cambuur-Leeuwarden bvo,summer,in,Guus Uhlenbeek,89419,21,Netherlands,Right-Back,RB,,Ajax Amsterdam,Netherlands,,0
1992,Eredivisie,Cambuur-Leeuwarden bvo,summer,in,Winnie Haatrecht,148985,28,Netherlands,Striker,Striker,,FC La Chaux-de-Fonds,Switzerland,,0
1992,Eredivisie,Cambuur-Leeuwarden bvo,summer,in,Mark Oosterhof,186467,20,Netherlands,Right-Back,RB,,FC Wolvega,Netherlands,,0
1992,Eredivisie,Cambuur-Leeuwarden bvo,summer,in,Jan Gösgens,224493,25,Netherlands,Defender,Defender,,FC Den Bosch,Netherlands,,0
1992,Eredivisie,Cambuur-Leeuwarden bvo,summer,in,Martin Cruijff,248122,20,Netherlands,Sweeper,SW,,Ajax Amsterdam U21,Netherlands,,0
1992,Eredivisie,Cambuur-Leeuwarden bvo,summer,in,Ulrich Landvreugd,267118,20,Netherlands,Midfielder,Midfielder,,Ajax Amsterdam U21,Netherlands,,0
1992,Eredivisie,Cambuur-Leeuwarden bvo,summer,in,Henk Koetje,314473,33,Netherlands,Central Midfield,CM,,FC Harlingen,Netherlands,,0
1992,Eredivisie,Cambuur-Leeuwarden bvo,summer,in,Milko Gjurovski,147706,29,North Macedonia,Striker,Striker,,FC Groningen,Netherlands,0.0,1
1992,Eredivisie,Cambuur-Leeuwarden bvo,winter,in,Bert Konterman,6252,21,Netherlands,Centre-Back,CB,,FC Zwolle,Netherlands,136000.0,0
1992,Eredivisie,Cambuur-Leeuwarden bvo,winter,in,Michel van Oostrum,208862,26,Netherlands,Centre-Forward,CF,,SBV Emmen,Netherlands,,0
1992,Eredivisie,Cambuur-Leeuwarden bvo,summer,out,Gerard de Haan,671851,24,Netherlands,Defender,Defender,,FVC Leeuwarden,Netherlands,0.0,0
