season,league,club,window,movement,player_name,player_id,age,nationality,position,pos,market_value,dealing_club,dealing_country,fee,is_loan
2006,Eredivisie,ADO Den Haag,summer,in,Tininho,12085,28,Brazil,Left Midfield,LM,350000.0,NEC Nijmegen,Netherlands,0.0,0
2006,Eredivisie,ADO Den Haag,summer,in,Richard Knopper,6230,28,Netherlands,Attacking Midfield,AM,1500000.0,Vitesse Arnhem,Netherlands,0.0,0
2006,Eredivisie,ADO Den Haag,summer,in,Stijn Vreven,4008,32,Belgium,Right-Back,RB,500000.0,Omonia Nicosia,Cyprus,0.0,0
2006,Eredivisie,ADO Den Haag,summer,in,Stefan Postma,3714,29,Netherlands,Goalkeeper,GK,1500000.0,Aston Villa,England,0.0,0
2006,Eredivisie,ADO Den Haag,summer,in,Jesper Haakansson,4401,24,Denmark,Attacking Midfield,AM,600000.0,Djurgårdens IF,Sweden,0.0,0
2006,Eredivisie,ADO Den Haag,summer,in,Goran Bunjevcevic,3802,33,Serbia,Centre-Back,CB,1000000.0,Tottenham Hotspur,England,0.0,0
2006,Eredivisie,ADO Den Haag,summer,in,Konstantinos Louboutis,22808,27,Greece,Left-Back,LB,,Twente Enschede FC,Netherlands,0.0,1
2006,Eredivisie,ADO Den Haag,summer,in,Mark de Vries,12587,30,Netherlands,Centre-Forward,CF,1500000.0,Leicester City,England,0.0,1
2006,Eredivisie,ADO Den Haag,summer,in,Santi Kolk,4408,24,Netherlands,Right Winger,RW,450000.0,Feyenoord Rotterdam,Netherlands,,0
2006,Eredivisie,ADO Den Haag,summer,in,Richard van Nieuwkoop,47221,19,Netherlands,Goalkeeper,GK,,Ajax Amsterdam U19,Netherlands,,0
2006,Eredivisie,ADO Den Haag,summer,in,Pascal Bosschaart,4473,26,Netherlands,Centre-Back,CB,2000000.0,Feyenoord Rotterdam,Netherlands,0.0,1
2006,Eredivisie,ADO Den Haag,winter,in,Sergio Sánchez,35798,29,Spain,Goalkeeper,GK,,Hércules CF,Spain,0.0,0
2006,Eredivisie,ADO Den Haag,winter,in,Rick Hoogendorp,4508,31,Netherlands,Centre-Forward,CF,800000.0,VfL Wolfsburg,Germany,0.0,1
2006,Eredivisie,ADO Den Haag,summer,out,Dorus de Vries,6404,25,Netherlands,Goalkeeper,GK,600000.0,Dunfermline Athletic FC,Scotland,0.0,0
2006,Eredivisie,ADO Den Haag,summer,out,Tomasz Rzasa,4373,33,Poland,Left-Back,LB,750000.0,SV Ried,Austria,0.0,0
2006,Eredivisie,ADO Den Haag,summer,out,Joonas Kolkka,4293,31,Finland,Right Winger,RW,1750000.0,Feyenoord Rotterdam,Netherlands,0.0,0
