season,league,club,window,movement,player_name,player_id,age,nationality,position,pos,market_value,dealing_club,dealing_country,fee,is_loan
2000,Super Lig,Adanaspor,summer,in,Bekir Burak Yarar,3941,21,Türkiye,Left-Back,LB,,VfL Bochum II,Germany,0.0,0
2000,Super Lig,Adanaspor,summer,in,Kurtulus Öztürk,128,20,Germany,Right-Back,RB,,Borussia Dortmund II,Germany,0.0,0
2000,Super Lig,Adanaspor,summer,in,Akin Kilic,5056,23,Germany,Centre-Forward,CF,,VfL Hamm/Sieg,Germany,0.0,0
2000,Super Lig,Adanaspor,summer,in,Sven Scheuer,216,29,Germany,Goalkeeper,GK,,Bayern Munich,Germany,0.0,0
2000,Super Lig,Adanaspor,summer,in,Timur Yanyalı,6515,24,Türkiye,Centre-Back,CB,,Istanbulspor,Türkiye,,0
2000,Super Lig,Adanaspor,summer,in,Francis-Joseph Etouké,37419,24,Cameroon,Centre-Forward,CF,,VfL Bochum,Germany,,0
2000,Super Lig,Adanaspor,summer,in,Mehmet Ali Honca,603915,29,Türkiye,Centre-Back,CB,,Sakaryaspor,Türkiye,,0
2000,Super Lig,Adanaspor,summer,in,Mohamed El Badraoui,436811,29,Morocco,Centre-Forward,CF,,Bursaspor,Türkiye,,0
2000,Super Lig,Adanaspor,summer,in,Evren Turhan,7069,25,Türkiye,Attacking Midfield,AM,,Siirt Jetpa Spor,Türkiye,,0
2000,Super Lig,Adanaspor,summer,in,Mutlu Topçu,92282,29,Türkiye,Left Midfield,LM,,Besiktas JK,Türkiye,,0
2000,Super Lig,Adanaspor,summer,in,Volkan Arslan,6884,21,Türkiye,Central Midfield,CM,,Rot-Weiss Essen,Germany,,0
2000,Super Lig,Adanaspor,summer,in,Bülent Sevlü,557056,28,Türkiye,Centre-Forward,CF,,Without Club,,,0
2000,Super Lig,Adanaspor,winter,in,Erol Bulut,427,25,Türkiye,Left-Back,LB,,Eintracht Frankfurt,Germany,125000.0,1
2000,Super Lig,Adanaspor,winter,in,Thomas Berthold,57,36,Germany,Centre-Back,CB,,VfB Stuttgart,Germany,,0
2000,Super Lig,Adanaspor,winter,in,Soner Keleş,805800,25,Türkiye,Attacking Midfield,AM,,Fenerbahce,Türkiye,0.0,1
2000,Super Lig,Adanaspor,summer,out,Alban Bushi,7176,26,Albania,Centre-Forward,CF,,Istanbulspor,Türkiye,0.0,0
2000,Super Lig,Adanaspor,summer,out,Volkan Bekiroğlu,6955,22,Türkiye,Left-Back,LB,,Gaziantepspor,Türkiye,0.0,0
2000,Super Lig,Adanaspor,summer,out,Okan Babahasan,736779,25,Türkiye,Right-Back,RB,,Sariyer,Türkiye,,0
2000,Super Lig,Adanaspor,summer,out,Savaş Kaya,654552,20,Türkiye,Right-Back,RB,,Yimpas Yozgatspor,Türkiye,,0
2000,Super Lig,Adanaspor,summer,out,Hamdi Demirtaş,573991,27,Türkiye,Centre-Forward,CF,,Türk Telekomspor,Türkiye,,0
2000,Super Lig,Adanaspor,summer,out,Korhan Ataışık,114647,24,Türkiye,Centre-Forward,CF,,Sariyer,Türkiye,,0
2000,Super Lig,Adanaspor,summer,out,İbrahim Köseoğlu,358396,32,Türkiye,Attacking Midfield,AM,,Sakaryaspor,Türkiye,,0
2000,Super Lig,Adanaspor,summer,out,Zdravko Zdravkov,3000,29,Bulgaria,Goalkeeper,GK,,Istanbulspor,Türkiye,,0
2000,Super Lig,Adanaspor,summer,out,Olivier Suray,12992,28,Belgium,Right-Back,RB,,KSK Beveren (-2010),Belgium,0.0,1
2000,Super Lig,Adanaspor,summer,out,Mehmet Yozgatlı,7174,21,Türkiye,Right Winger,RW,,Galatasaray,Türkiye,0.0,1
2000,Super Lig,Adanaspor,summer,out,Oğuz Çetin,92221,37,Türkiye,Central Midfield,CM,,Retired,,,0
2000,Super Lig,Adanaspor,summer,out,Engin Özdemir,91017,31,Germany,Right Winger,RW,,Istanbulspor,Türkiye,0.0,1
2000,Super Lig,Adanaspor,winter,out,Francis-Joseph Etouké,37419,25,Cameroon,Centre-Forward,CF,,Rheydter SV,Germany,0.0,0
2000,Super Lig,Adanaspor,winter,out,Bülent Sevlü,557056,29,Türkiye,Centre-Forward,CF,,Antalyaspor,Türkiye,,0
2000,Super Lig,Adanaspor,winter,out,Gökhan Şükür,776577,23,Türkiye,Striker,Striker,,Without Club,,,0
2000,Super Lig,Antalyaspor,summer,in,Hüseyin Çimşir,6897,21,Türkiye,Defensive Midfield,DM,,Trabzonspor,Türkiye,0.0,0
2000,Super Lig,Antalyaspor,summer,in,Atilla Birlik,1617,22,Türkiye,Centre-Forward,CF,,Besiktas JK,Türkiye,0.0,0
2000,Super Lig,Antalyaspor,summer,in,Almir Gegić,61443,20,Serbia,Centre-Forward,CF,,Vicenza Calcio,Italy,,0
2000,Super Lig,Antalyaspor,summer,in,Nikola Damjanac,189295,28,Serbia,Goalkeeper,GK,,FK Partizan Belgrade,Serbia,,0
2000,Super Lig,Antalyaspor,summer,in,Miodrag Andjelkovic,5276,23,Serbia,Centre-Forward,CF,,FK Smederevo 1924,Serbia,,0
2000,Super Lig,Antalyaspor,summer,in,Darci,17552,31,Brazil,Left Winger,LW,,Al-Ittihad Club,Saudi Arabia,,0
2000,Super Lig,Antalyaspor,summer,in,Selahattin Kınalı,7378,22,Türkiye,Centre-Forward,CF,,Trabzonspor,Türkiye,,0
2000,Super Lig,Antalyaspor,summer,in,Şenol Çetin,686975,22,Türkiye,Striker,Striker,,Bilecikspor,Türkiye,,0
2000,Super Lig,Antalyaspor,winter,in,Ibrahim Yildirim,206201,22,Türkiye,Defensive Midfield,DM,,SV Waldhof Mannheim U21,Germany,13000.0,0
2000,Super Lig,Antalyaspor,winter,in,Selahattin Özbir,209856,26,Türkiye,Centre-Forward,CF,,Fenerbahce,Türkiye,,0
2000,Super Lig,Antalyaspor,winter,in,Bülent Sevlü,557056,29,Türkiye,Centre-Forward,CF,,Adanaspor,Türkiye,,0
2000,Super Lig,Antalyaspor,winter,in,Gerson,658916,28,Brazil,Centre-Forward,CF,,Al-Ittihad Club,Saudi Arabia,,0
2000,Super Lig,Antalyaspor,summer,out,Fazlı Ulusal,7162,26,Türkiye,Centre-Forward,CF,,Besiktas JK,Türkiye,2500000.0,0
2000,Super Lig,Antalyaspor,summer,out,Zafer Demiray,10200,23,Türkiye,Right Winger,RW,,Trabzonspor,Türkiye,1700000.0,0
2000,Super Lig,Antalyaspor,summer,out,Dirk Schuster,971,32,Germany,Centre-Back,CB,,VfB Admira Wacker Mödling,Austria,0.0,0
2000,Super Lig,Antalyaspor,summer,out,Serkan Cenk,107596,24,Türkiye,Striker,Striker,,Rot-Weiß Oberhausen,Germany,0.0,0
2000,Super Lig,Antalyaspor,summer,out,Serdal Peker,105467,19,Türkiye,Centre-Back,CB,,Alanyaspor,Türkiye,0.0,1
2000,Super Lig,Antalyaspor,summer,out,Mehmet Zeki Uçan,169924,21,Türkiye,Goalkeeper,GK,,Giresunspor,Türkiye,0.0,1
2000,Super Lig,Antalyaspor,summer,out,Kurtuluş Taylan Toklu,676784,23,Türkiye,Defender,Defender,,Kepez Belediyesi Genpaspor,Türkiye,0.0,1
