season,league,club,window,movement,player_name,player_id,age,nationality,position,pos,market_value,dealing_club,dealing_country,fee,is_loan
1996,Ligue 1,AJ Auxerre,summer,in,Steve Marlet,3240,22,France,Centre-Forward,CF,,AS Red Star 93,France,0.0,0
1996,Ligue 1,AJ Auxerre,summer,in,Antoine Sibierski,5489,21,France,Attacking Midfield,AM,,LOSC Lille,France,0.0,0
1996,Ligue 1,AJ Auxerre,summer,in,Ned Zelic,573,24,Australia,Centre-Back,CB,,Eintracht Frankfurt,Germany,,0
1996,Ligue 1,AJ Auxerre,summer,in,Jean-Louis Valois,12608,22,France,Right Winger,RW,,AS Lyon-Duchère,France,,0
1996,Ligue 1,AJ Auxerre,summer,out,Laurent Blanc,3113,30,France,Centre-Back,CB,,FC Barcelona,Spain,4600000.0,0
1996,Ligue 1,AJ Auxerre,summer,out,Corentin Martins,5623,26,France,Attacking Midfield,AM,,Deportivo de La Coruña,Spain,3600000.0,0
1996,Ligue 1,AJ Auxerre,summer,out,Ronan Le Crom,5444,21,France,Goalkeeper,GK,,LB Châteauroux,France,0.0,1
1996,Ligue 1,AJ Auxerre,summer,out,Stéphane Guivarc'h,102753,25,France,Centre-Forward,CF,,Stade Rennais FC,France,,0
1996,Ligue 1,AJ Auxerre,summer,out,Christophe Cocard,101111,28,France,Right Winger,RW,,Olympique Lyon,France,,0
1996,Ligue 1,AJ Auxerre,summer,out,Christophe Remy,405576,24,France,Left-Back,LB,,Derby County,England,,0
1996,Ligue 1,AJ Auxerre,summer,out,Yann Lachuer,5429,23,France,Attacking Midfield,AM,,LB Châteauroux,France,0.0,1
1996,Ligue 1,AS Cannes,summer,in,Yannick Fischer,5613,21,France,Centre-Back,CB,,FC Girondins Bordeaux,France,,0
1996,Ligue 1,AS Cannes,summer,in,Samassi Abou,107822,23,France,Centre-Forward,CF,,Olympique Lyon,France,,0
1996,Ligue 1,AS Cannes,summer,in,Cédric Daury,160027,26,France,Central Midfield,CM,,Le Havre AC,France,,0
1996,Ligue 1,AS Cannes,summer,in,Victor Konwlo,173650,21,Liberia,Striker,Striker,,AS Nancy-Lorraine,France,,0
1996,Ligue 1,AS Cannes,summer,in,Laurent Leroy,5573,20,France,Centre-Forward,CF,,Valenciennes FC,France,,0
1996,Ligue 1,AS Cannes,summer,out,Fabrice Rodriguez,523709,26,France,Centre-Forward,CF,,Toulouse Fontaines Club,France,0.0,0
1996,Ligue 1,AS Cannes,summer,out,Johan Micoud,2713,22,France,Attacking Midfield,AM,,FC Girondins Bordeaux,France,,0
1996,Ligue 1,AS Cannes,summer,out,Bernard Lambourde,5580,25,France,Centre-Back,CB,,FC Girondins Bordeaux,France,,0
1996,Ligue 1,AS Cannes,summer,out,Christophe Horlaville,159994,27,France,Centre-Forward,CF,,EA Guingamp,France,,0
1996,Ligue 1,AS Cannes,summer,out,Emmanuel Hutteau,160041,27,France,Left-Back,LB,,Le Mans Union Club 72,France,,0
1996,Ligue 1,AS Cannes,summer,out,Kader Ferhaoui,158089,31,Algeria,Left Midfield,LM,,Montpellier HSC,France,,0
1996,Ligue 1,AS Cannes,summer,out,Patrice Marquet,174448,29,France,Left Midfield,LM,,FC Gueugnon,France,,0
1996,Ligue 1,AS Cannes,summer,out,Gilles Hampartzoumian,173644,27,France,Right-Back,RB,,LOSC Lille,France,,0
1996,Ligue 1,AS Cannes,summer,out,William Ayache,117485,35,France,Left-Back,LB,,Retired,,,0
1996,Ligue 1,AS Cannes,summer,out,Michel Dussuyer,408381,37,France,Goalkeeper,GK,,Retired,,,0
1996,Ligue 1,AS Cannes,winter,out,Peter Luccin,7555,17,France,Defensive Midfield,DM,,FC Girondins Bordeaux,France,,0
1996,Ligue 1,AS Cannes,winter,out,David Bettoni,151366,25,France,Midfielder,Midfielder,,Avezzano Calcio,Italy,,0
1996,Ligue 1,AS Monaco,summer,in,Marco Grassi,101904,27,Switzerland,Centre-Forward,CF,,Stade Rennais FC,France,6000000.0,0
1996,Ligue 1,AS Monaco,summer,in,Martin Djetou,3725,21,France,Centre-Back,CB,,RC Strasbourg Alsace,France,0.0,0
1996,Ligue 1,AS Monaco,summer,in,John Collins,3663,28,Scotland,Left Midfield,LM,,Celtic FC,Scotland,0.0,0
1996,Ligue 1,AS Monaco,summer,in,Dado Prso,4178,21,Croatia,Centre-Forward,CF,,Stade Raphaëlois,France,0.0,0
1996,Ligue 1,AS Monaco,summer,in,Philippe Léonard,5289,22,Belgium,Left-Back,LB,,Standard Liège,Belgium,,0
1996,Ligue 1,AS Monaco,summer,in,Lilian Martin,156976,25,France,Right-Back,RB,,USL Dunkerque,France,,0
1996,Ligue 1,AS Monaco,summer,out,Lilian Thuram,3521,24,France,Centre-Back,CB,,AC Parma,Italy,5500000.0,0
