season,league,club,window,movement,player_name,player_id,age,nationality,position,pos,market_value,dealing_club,dealing_country,fee,is_loan
2024,Ligue 1,AJ Auxerre,summer,in,Lasso Coulibaly,658534,21,Cote d'Ivoire,Right Winger,RW,1500000.0,FC Nordsjaelland,Denmark,2000000.0,0
2024,Ligue 1,AJ Auxerre,summer,in,Theo Bair,501709,24,Canada,Centre-Forward,CF,1000000.0,Motherwell FC,Scotland,1900000.0,0
2024,Ligue 1,AJ Auxerre,summer,in,Sinaly Diomandé,702441,23,Cote d'Ivoire,Centre-Back,CB,4000000.0,Olympique Lyon,France,0.0,0
2024,Ligue 1,AJ Auxerre,summer,in,Tom Negrel,866916,21,France,Goalkeeper,GK,,LOSC Lille B,France,0.0,0
2024,Ligue 1,AJ Auxerre,summer,in,Gabriel Osho,364409,25,Nigeria,Centre-Back,CB,3000000.0,Luton Town,England,0.0,0
2024,Ligue 1,AJ Auxerre,summer,in,Nathan Buayi-Kiala,743523,20,France,Defensive Midfield,DM,200000.0,Parma Calcio 1913,Italy,,0
2024,Ligue 1,AJ Auxerre,summer,in,Ki-Jana Hoever,485583,22,Netherlands,Right-Back,RB,4500000.0,Wolverhampton Wanderers,England,0.0,1
2024,Ligue 1,AJ Auxerre,summer,in,Hamed Traoré,391065,24,Cote d'Ivoire,Left Winger,LW,17000000.0,AFC Bournemouth,England,0.0,1
2024,Ligue 1,AJ Auxerre,winter,in,Fredrik Oppegård,539665,22,Norway,Left-Back,LB,600000.0,PSV Eindhoven,Netherlands,500000.0,0
2024,Ligue 1,AJ Auxerre,winter,in,Han-Noah Massengo,536508,23,France,Central Midfield,CM,3000000.0,Burnley FC,England,0.0,1
2024,Ligue 1,AJ Auxerre,summer,out,Gauthier Hein,344892,28,France,Right Winger,RW,3000000.0,FC Metz,France,3000000.0,0
2024,Ligue 1,AJ Auxerre,summer,out,Ousmane Camara,827950,22,Guinea,Centre-Forward,CF,700000.0,CD Castellón,Spain,500000.0,0
2024,Ligue 1,AJ Auxerre,summer,out,Brayann Pereira,620317,21,France,Centre-Back,CB,700000.0,NEC Nijmegen,Netherlands,400000.0,0
2024,Ligue 1,AJ Auxerre,summer,out,Nicolas Mercier,627363,21,France,Left Winger,LW,300000.0,Paris 13 Atletico,France,0.0,1
2024,Ligue 1,AJ Auxerre,summer,out,Victor Mayela,950727,20,France,Centre-Back,CB,,FC Sochaux-Montbéliard,France,0.0,1
2024,Ligue 1,AJ Auxerre,summer,out,Sonny Laiton,427689,24,Madagascar,Goalkeeper,GK,150000.0,Without Club,,,0
2024,Ligue 1,AJ Auxerre,summer,out,Issa Soumaré,568698,23,Senegal,Left Winger,LW,800000.0,Le Havre AC,France,0.0,1
2024,Ligue 1,AJ Auxerre,summer,out,Colin Dagba,460629,25,France,Right-Back,RB,1200000.0,Paris Saint-Germain,France,0.0,1
2024,Ligue 1,AJ Auxerre,summer,out,Nathan Buayi-Kiala,743523,20,France,Defensive Midfield,DM,200000.0,Parma Calcio 1913,Italy,0.0,1
2024,Ligue 1,AJ Auxerre,winter,out,Rayan Raveloson,344576,28,Madagascar,Central Midfield,CM,2000000.0,BSC Young Boys,Switzerland,1500000.0,0
2024,Ligue 1,AJ Auxerre,winter,out,Théo Pellenard,238716,30,France,Centre-Back,CB,800000.0,Stade Lavallois,France,0.0,0
2024,Ligue 1,AJ Auxerre,winter,out,Saad Agouzoul,556865,27,Morocco,Centre-Back,CB,500000.0,Radomiak Radom,Poland,0.0,1
2024,Ligue 1,AS Monaco,summer,in,George Ilenikhena,1004834,17,Nigeria,Centre-Forward,CF,10000000.0,Royal Antwerp FC,Belgium,18750000.0,0
2024,Ligue 1,AS Monaco,summer,in,Christian Mawissa,1005240,19,France,Centre-Back,CB,9000000.0,FC Toulouse,France,16000000.0,0
2024,Ligue 1,AS Monaco,summer,in,Lamine Camara,918969,20,Senegal,Central Midfield,CM,10000000.0,FC Metz,France,15000000.0,0
2024,Ligue 1,AS Monaco,summer,in,Thilo Kehrer,228948,27,Germany,Centre-Back,CB,10000000.0,West Ham United,England,11000000.0,0
2024,Ligue 1,AS Monaco,summer,in,Jordan Teze,364245,24,Netherlands,Right-Back,RB,18000000.0,PSV Eindhoven,Netherlands,10000000.0,0
2024,Ligue 1,AS Monaco,summer,in,Paris Brunner,918414,18,Germany,Centre-Forward,CF,,Borussia Dortmund U19,Germany,4000000.0,0
