season,league,club,window,movement,player_name,player_id,age,nationality,position,pos,market_value,dealing_club,dealing_country,fee,is_loan
1994,Ligue 1,AJ Auxerre,summer,in,Sabri Lamouchi,5872,22,France,Central Midfield,CM,,Olympique d'Alès en Cévennes,France,0.0,0
1994,Ligue 1,AJ Auxerre,summer,in,Georges Moureaux,408962,25,France,Striker,Striker,,FC Sète 34,France,,0
1994,Ligue 1,AJ Auxerre,summer,out,Franco Vignola,173724,27,France,Striker,Striker,,Olympique Marseille,France,,0
1994,Ligue 1,AJ Auxerre,summer,out,Vincent Gouttebarge,31133,18,France,Defender,Defender,,Fraternelle Amicale Cournon-le Cendre,France,,0
1994,Ligue 1,AJ Auxerre,summer,out,Thomas Deniaud,149270,22,France,Centre-Forward,CF,,Angers SCO,France,0.0,1
1994,Ligue 1,AJ Auxerre,summer,out,Stéphane Ferrand,467949,25,France,Goalkeeper,GK,,FC Sochaux-Montbéliard,France,0.0,1
1994,Ligue 1,AS Cannes,summer,in,Christian Potel,45068,20,France,Goalkeeper,GK,,Paris Saint-Germain,France,0.0,0
1994,Ligue 1,AS Cannes,summer,in,Christophe Horlaville,159994,25,France,Centre-Forward,CF,,FC Rouen,France,,0
1994,Ligue 1,AS Cannes,summer,in,Jean-Noël Cabezas,168033,27,France,Centre-Forward,CF,,Sporting Club de Toulon 83,France,,0
1994,Ligue 1,AS Cannes,summer,in,Sébastien Renaud,173712,18,France,Goalkeeper,GK,,AJ Auxerre B,France,,0
1994,Ligue 1,AS Cannes,summer,in,Patrice Marquet,174448,27,France,Left Midfield,LM,,Le Havre AC,France,,0
1994,Ligue 1,AS Cannes,summer,in,Alain Ravera,410182,29,France,Defender,Defender,,Stade de Vallauris,France,,0
1994,Ligue 1,AS Cannes,summer,in,Lukasz Antczak,36425,18,Poland,Defender,Defender,,Zaglebie Sosnowiec,Poland,,0
1994,Ligue 1,AS Cannes,summer,in,Alexandre Bès,409347,27,France,Defender,Defender,,Olympique Lyon,France,,0
1994,Ligue 1,AS Cannes,summer,in,Christophe Delmotte,5350,25,France,Left-Back,LB,,RC Lens,France,0.0,1
1994,Ligue 1,AS Cannes,summer,out,Gábor Márton,170483,27,Hungary,Attacking Midfield,AM,,Pécsi MFC,Hungary,0.0,0
1994,Ligue 1,AS Cannes,summer,out,Mickaël Madar,104068,26,France,Centre-Forward,CF,,AS Monaco,France,,0
1994,Ligue 1,AS Cannes,summer,out,Tal Banin,107437,23,Israel,Defensive Midfield,DM,,Hapoel Haifa,Israel,,0
1994,Ligue 1,AS Cannes,summer,out,Didier Otokoré,174452,25,Cote d'Ivoire,Left Winger,LW,,EA Guingamp,France,,0
1994,Ligue 1,AS Cannes,summer,out,Patrice Lestage,268440,32,France,Left-Back,LB,,Blagnac FC,France,,0
1994,Ligue 1,AS Cannes,summer,out,Bertrand Burnier,481994,26,France,Defender,Defender,,AS Lyon-Duchère,France,,0
1994,Ligue 1,AS Cannes,summer,out,Ferhat Khirat,523719,27,France,Midfielder,Midfielder,,Stade Briochin,France,,0
1994,Ligue 1,AS Cannes,summer,out,Bernard Lambourde,5580,23,France,Centre-Back,CB,,Angers SCO,France,0.0,1
1994,Ligue 1,AS Cannes,summer,out,Marc Andrieux,484245,27,France,Defensive Midfield,DM,,Retired,,,0
1994,Ligue 1,AS Cannes,summer,out,André Amitrano,480337,36,France,Goalkeeper,GK,,Retired,,,0
