season,league,club,window,movement,player_name,player_id,age,nationality,position,pos,market_value,dealing_club,dealing_country,fee,is_loan
2021,Ligue 1,AS Monaco,summer,in,Myron Boadu,412932,20,Netherlands,Centre-Forward,CF,14000000.0,AZ Alkmaar,Netherlands,17000000.0,0
2021,Ligue 1,AS Monaco,summer,in,Jean Lucas,578872,23,Brazil,Central Midfield,CM,4500000.0,Olympique Lyon,France,11000000.0,0
2021,Ligue 1,AS Monaco,summer,in,Ismail Jakobs,375137,21,Senegal,Left-Back,LB,7000000.0,1.FC Köln,Germany,7300000.0,0
2021,Ligue 1,AS Monaco,summer,in,Alexander Nübel,195778,24,Germany,Goalkeeper,GK,6000000.0,Bayern Munich,Germany,0.0,1
2021,Ligue 1,AS Monaco,winter,in,Vanderson,789082,20,Brazil,Right-Back,RB,8500000.0,Grêmio Foot-Ball Porto Alegrense,Brazil,11000000.0,0
2021,Ligue 1,AS Monaco,summer,out,Benjamin Henrichs,202591,24,Germany,Right-Back,RB,12000000.0,RB Leipzig,Germany,15000000.0,0
2021,Ligue 1,AS Monaco,summer,out,Fodé Ballo-Touré,296422,24,Senegal,Left-Back,LB,6500000.0,AC Milan,Italy,5400000.0,0
2021,Ligue 1,AS Monaco,summer,out,Henry Onyekuru,380415,24,Nigeria,Left Winger,LW,7000000.0,Olympiacos Piraeus,Greece,4500000.0,0
2021,Ligue 1,AS Monaco,summer,out,Giulian Biancone,536507,21,France,Centre-Back,CB,1300000.0,ESTAC Troyes,France,2500000.0,0
2021,Ligue 1,AS Monaco,summer,out,Enzo Millot,569366,19,France,Attacking Midfield,AM,1000000.0,VfB Stuttgart,Germany,1750000.0,0
2021,Ligue 1,AS Monaco,summer,out,Gil Dias,329723,24,Portugal,Right Winger,RW,3000000.0,SL Benfica,Portugal,1500000.0,0
2021,Ligue 1,AS Monaco,summer,out,Pietro Pellegri,364133,20,Italy,Centre-Forward,CF,6000000.0,AC Milan,Italy,493000.0,1
2021,Ligue 1,AS Monaco,summer,out,Jorge,345084,25,Brazil,Left-Back,LB,3200000.0,Sociedade Esportiva Palmeiras,Brazil,0.0,0
2021,Ligue 1,AS Monaco,summer,out,Stevan Jovetić,46104,31,Montenegro,Second Striker,SS,5000000.0,Hertha BSC,Germany,0.0,0
2021,Ligue 1,AS Monaco,summer,out,Youssef Aït Bennasser,265569,25,Morocco,Defensive Midfield,DM,2000000.0,Adanaspor,Türkiye,0.0,0
2021,Ligue 1,AS Monaco,summer,out,Keita Baldé,238752,26,Senegal,Left Winger,LW,8000000.0,Cagliari Calcio,Italy,0.0,0
2021,Ligue 1,AS Monaco,summer,out,Arthur Zagré,536477,19,France,Left-Back,LB,2500000.0,FC Utrecht,Netherlands,0.0,1
2021,Ligue 1,AS Monaco,summer,out,Jean-Eudes Aholou,178313,27,Cote d'Ivoire,Defensive Midfield,DM,4000000.0,RC Strasbourg Alsace,France,0.0,1
2021,Ligue 1,AS Monaco,summer,out,Benjamin Lecomte,127181,30,France,Goalkeeper,GK,10000000.0,Atlético de Madrid,Spain,0.0,1
2021,Ligue 1,AS Monaco,summer,out,Antonio Barreca,241889,26,Italy,Left-Back,LB,2000000.0,US Lecce,Italy,0.0,1
2021,Ligue 1,AS Monaco,summer,out,Anthony Musaba,511401,20,Netherlands,Right Winger,RW,2200000.0,SC Heerenveen,Netherlands,0.0,1
2021,Ligue 1,AS Monaco,summer,out,Willem Geubbels,463620,20,France,Centre-Forward,CF,6000000.0,FC Nantes,France,0.0,1
2021,Ligue 1,AS Monaco,summer,out,Loïc Badiashile,342202,23,France,Goalkeeper,GK,400000.0,Without Club,,,0
2021,Ligue 1,AS Monaco,summer,out,Adrien Bongiovanni,338628,21,Belgium,Left Winger,LW,550000.0,Without Club,,,0
2021,Ligue 1,AS Monaco,summer,out,Julien Serrano,342216,23,France,Left-Back,LB,750000.0,Without Club,,,0
2021,Ligue 1,AS Monaco,summer,out,Florentino,357162,21,Portugal,Defensive Midfield,DM,10000000.0,SL Benfica,Portugal,0.0,1
2021,Ligue 1,AS Monaco,winter,out,Wilson Isidor,494237,21,France,Centre-Forward,CF,3000000.0,Lokomotiv Moscow,Russia,3500000.0,0
2021,Ligue 1,AS Monaco,winter,out,Pietro Pellegri,364133,20,Italy,Centre-Forward,CF,5000000.0,Torino FC,Italy,0.0,1
2021,Ligue 1,AS Monaco,winter,out,Strahinja Pavlović,574671,20,Serbia,Centre-Back,CB,8000000.0,FC Basel 1893,Switzerland,0.0,1
2021,Ligue 1,AS Saint-Étienne,summer,in,Ignacio Ramírez,402079,24,Uruguay,Centre-Forward,CF,2500000.0,Liverpool FC Montevideo,Uruguay,300000.0,1
2021,Ligue 1,AS Saint-Étienne,winter,in,Falaye Sacko,364857,26,Mali,Right-Back,RB,2500000.0,Vitória Guimarães SC,Portugal,300000.0,1
2021,Ligue 1,AS Saint-Étienne,winter,in,Paul Bernardoni,318507,24,France,Goalkeeper,GK,10000000.0,Angers SCO,France,0.0,1
2021,Ligue 1,AS Saint-Étienne,winter,in,Sada Thioub,290593,26,Senegal,Right Winger,RW,2500000.0,Angers SCO,France,0.0,1
2021,Ligue 1,AS Saint-Étienne,winter,in,Enzo Crivelli,291110,26,France,Centre-Forward,CF,2000000.0,Basaksehir FK,Türkiye,0.0,1
2021,Ligue 1,AS Saint-Étienne,winter,in,Joris Gnagnon,378954,25,France,Centre-Back,CB,1200000.0,Without Club,,,0
2021,Ligue 1,AS Saint-Étienne,winter,in,Bakary Sako,46791,33,Mali,Left Winger,LW,400000.0,Without Club,,,0
2021,Ligue 1,AS Saint-Étienne,winter,in,Eliaquim Mangala,90681,30,France,Centre-Back,CB,2000000.0,Without Club,,,0
2021,Ligue 1,AS Saint-Étienne,summer,out,Kévin Monnet-Paquet,44045,32,France,Left Winger,LW,900000.0,Aris Limassol,Cyprus,0.0,0
2021,Ligue 1,AS Saint-Étienne,summer,out,Jessy Moulin,33925,35,France,Goalkeeper,GK,600000.0,ESTAC Troyes,France,0.0,0
2021,Ligue 1,AS Saint-Étienne,summer,out,Mathieu Debuchy,27306,36,France,Right-Back,RB,1500000.0,Valenciennes FC,France,0.0,0
2021,Ligue 1,AS Saint-Étienne,summer,out,Alexandros Katranis,324341,23,Greece,Left-Back,LB,1600000.0,Piast Gliwice,Poland,0.0,0
2021,Ligue 1,AS Saint-Étienne,summer,out,Charles Abi,418658,21,France,Centre-Forward,CF,3000000.0,EA Guingamp,France,0.0,1
2021,Ligue 1,AS Saint-Étienne,summer,out,Rayan Souici,324727,23,France,Defensive Midfield,DM,,Without Club,,,0
2021,Ligue 1,AS Saint-Étienne,summer,out,Joris Gnagnon,378954,25,France,Centre-Back,CB,1000000.0,Retired,,,0
2021,Ligue 1,AS Saint-Étienne,summer,out,Panagiotis Retsos,324351,22,Greece,Centre-Back,CB,4500000.0,Bayer 04 Leverkusen,Germany,0.0,1
2021,Ligue 1,AS Saint-Étienne,summer,out,Pape Abou Cissé,364234,25,Senegal,Centre-Back,CB,6000000.0,Olympiacos Piraeus,Greece,0.0,1
2021,Ligue 1,AS Saint-Étienne,summer,out,Anthony Modeste,50512,33,France,Centre-Forward,CF,1500000.0,1.FC Köln,Germany,0.0,1
2021,Ligue 1,AS Saint-Étienne,winter,out,Alpha Sissoko,594992,24,France,Right-Back,RB,800000.0,Quevilly Rouen Métropole,France,0.0,0
2021,Ligue 1,AS Saint-Étienne,winter,out,Stefan Bajic,465836,20,France,Goalkeeper,GK,2000000.0,Pau FC,France,0.0,0
2021,Ligue 1,AS Saint-Étienne,winter,out,Jean-Philippe Krasso,358515,24,Cote d'Ivoire,Centre-Forward,CF,1200000.0,AC Ajaccio,France,0.0,1
2021,Ligue 1,AS Saint-Étienne,winter,out,Ignacio Ramírez,402079,24,Uruguay,Centre-Forward,CF,2500000.0,Liverpool FC Montevideo,Uruguay,0.0,1
2021,Ligue 1,Angers SCO,summer,in,Billal Brahimi,543051,21,Algeria,Right Winger,RW,1200000.0,Stade Reims,France,1300000.0,0
2021,Ligue 1,Angers SCO,summer,in,Azzedine Ounahi,593482,21,Morocco,Central Midfield,CM,350000.0,US Avranches,France,70000.0,0
2021,Ligue 1,Angers SCO,summer,in,Batista Mendy,395234,21,France,Defensive Midfield,DM,500000.0,FC Nantes,France,0.0,0
2021,Ligue 1,Angers SCO,winter,in,Marin Jakolis,261963,25,Croatia,Left Winger,LW,1200000.0,HNK Hajduk Split,Croatia,500000.0,0
2021,Ligue 1,Angers SCO,winter,in,Nabil Bentaleb,245537,27,Algeria,Defensive Midfield,DM,1800000.0,Without Club,,,0
2021,Ligue 1,Angers SCO,summer,out,Rayan Aït-Nouri,578391,20,Algeria,Left-Back,LB,18000000.0,Wolverhampton Wanderers,England,11100000.0,0
2021,Ligue 1,Angers SCO,summer,out,Ludovic Butelle,12029,38,France,Goalkeeper,GK,250000.0,Red Star FC,France,0.0,0
2021,Ligue 1,Angers SCO,summer,out,Thomas Touré,187392,27,Cote d'Ivoire,Centre-Forward,CF,500000.0,Royal Excelsior Virton,Belgium,0.0,0
2021,Ligue 1,Angers SCO,summer,out,Lassana Coulibaly,386552,25,Mali,Central Midfield,CM,2000000.0,US Salernitana 1919,Italy,0.0,0
2021,Ligue 1,Angers SCO,summer,out,Mateo Pavlovic,69436,31,Croatia,Centre-Back,CB,1000000.0,Amiens SC,France,0.0,0
2021,Ligue 1,Angers SCO,summer,out,Loïs Diony,126552,28,France,Centre-Forward,CF,2500000.0,Red Star Belgrade,Serbia,0.0,1
2021,Ligue 1,Angers SCO,summer,out,Oussama Falouh,599829,21,Morocco,Left-Back,LB,50000.0,US Avranches,France,0.0,1
2021,Ligue 1,Angers SCO,summer,out,Rachid Alioui,193130,29,Morocco,Centre-Forward,CF,2500000.0,KV Kortrijk,Belgium,0.0,1
2021,Ligue 1,Angers SCO,summer,out,Ibrahim Amadou,205503,28,France,Defensive Midfield,DM,5000000.0,Sevilla FC,Spain,0.0,1
2021,Ligue 1,Angers SCO,summer,out,Yassin Fortuné,342878,22,Haiti,Centre-Forward,CF,200000.0,FC Sion,Switzerland,0.0,1
2021,Ligue 1,Angers SCO,winter,out,Billal Brahimi,543051,21,Algeria,Right Winger,RW,1200000.0,OGC Nice,France,7000000.0,0
2021,Ligue 1,Angers SCO,winter,out,Antonin Bobichon,344575,26,France,Central Midfield,CM,2200000.0,AS Nancy-Lorraine,France,0.0,1
2021,Ligue 1,Angers SCO,winter,out,Paul Bernardoni,318507,24,France,Goalkeeper,GK,10000000.0,AS Saint-Étienne,France,0.0,1
2021,Ligue 1,Angers SCO,winter,out,Sada Thioub,290593,26,Senegal,Right Winger,RW,2500000.0,AS Saint-Étienne,France,0.0,1
2021,Ligue 1,Angers SCO,winter,out,Farid El Melali,425400,24,Algeria,Left Winger,LW,1200000.0,Pau FC,France,0.0,1
2021,Ligue 1,Clermont Foot 63,summer,in,Uri Busquets,282721,22,Spain,Defensive Midfield,DM,2000000.0,FC Barcelona B,Spain,0.0,0
2021,Ligue 1,Clermont Foot 63,summer,in,Cem Türkmen,530157,19,Türkiye,Central Midfield,CM,400000.0,Bayer 04 Leverkusen,Germany,0.0,0
2021,Ligue 1,Clermont Foot 63,summer,in,Saîf-Eddine Khaoui,270411,26,Tunisia,Attacking Midfield,AM,1800000.0,Olympique Marseille,France,0.0,0
2021,Ligue 1,Clermont Foot 63,summer,in,Elbasan Rashani,149579,28,Kosovo,Left Winger,LW,500000.0,Büyüksehir Belediye Erzurumspor,Türkiye,0.0,0
2021,Ligue 1,Clermont Foot 63,summer,in,Salis Abdul Samed,688707,21,Ghana,Defensive Midfield,DM,400000.0,JMG Academy Abidjan,Cote d'Ivoire,,0
2021,Ligue 1,Clermont Foot 63,summer,in,Jean-Claude Billong,391192,27,Cameroon,Centre-Back,CB,900000.0,Benevento Calcio,Italy,,0
2021,Ligue 1,Clermont Foot 63,summer,in,Arial Mendy,422715,26,Senegal,Left-Back,LB,600000.0,Servette FC,Switzerland,,0
2021,Ligue 1,Clermont Foot 63,summer,in,Pierre-Yves Hamel,203504,27,France,Centre-Forward,CF,3000000.0,FC Lorient,France,0.0,1
2021,Ligue 1,Clermont Foot 63,winter,in,Lucas Da Cunha,495667,20,France,Central Midfield,CM,3000000.0,OGC Nice,France,0.0,1
2021,Ligue 1,Clermont Foot 63,winter,in,Grejohn Kyei,321647,26,France,Centre-Forward,CF,1500000.0,Servette FC,Switzerland,,0
