season,league,club,window,movement,player_name,player_id,age,nationality,position,pos,market_value,dealing_club,dealing_country,fee,is_loan
2011,Premier League,Arsenal FC,summer,in,Alex Oxlade-Chamberlain,143424,17,England,Central Midfield,CM,2500000.0,Southampton FC,England,13800000.0,0
2011,Premier League,Arsenal FC,summer,in,Mikel Arteta,7451,29,Spain,Central Midfield,CM,15000000.0,Everton FC,England,12000000.0,0
2011,Premier League,Arsenal FC,summer,in,Gervinho,33481,24,Cote d'Ivoire,Left Winger,LW,15000000.0,LOSC Lille,France,12000000.0,0
2011,Premier League,Arsenal FC,summer,in,Per Mertesacker,6710,26,Germany,Centre-Back,CB,12500000.0,SV Werder Bremen,Germany,11300000.0,0
2011,Premier League,Arsenal FC,summer,in,André Santos,54275,28,Brazil,Left-Back,LB,8500000.0,Fenerbahce,Türkiye,7000000.0,0
2011,Premier League,Arsenal FC,summer,in,Chu-young Park,30982,26,"Korea, South",Centre-Forward,CF,7000000.0,AS Monaco,France,6500000.0,0
2011,Premier League,Arsenal FC,summer,in,Carl Jenkinson,126321,19,England,Right-Back,RB,50000.0,Charlton Athletic,England,1130000.0,0
2011,Premier League,Arsenal FC,summer,in,Joel Campbell,131248,19,Costa Rica,Right Winger,RW,,Deportivo Saprissa,Costa Rica,1000000.0,0
2011,Premier League,Arsenal FC,summer,in,Yossi Benayoun,7858,31,Israel,Right Winger,RW,8500000.0,Chelsea FC,England,0.0,1
2011,Premier League,Arsenal FC,winter,in,Thomas Eisfeld,86643,19,Germany,Central Midfield,CM,,Borussia Dortmund U19,Germany,750000.0,0
2011,Premier League,Arsenal FC,winter,in,Thierry Henry,3207,34,France,Centre-Forward,CF,3000000.0,New York Red Bulls,United States,0.0,1
2011,Premier League,Arsenal FC,summer,out,Cesc Fàbregas,8806,24,Spain,Central Midfield,CM,54000000.0,FC Barcelona,Spain,34000000.0,0
2011,Premier League,Arsenal FC,summer,out,Samir Nasri,18935,24,France,Attacking Midfield,AM,26000000.0,Manchester City,England,27500000.0,0
2011,Premier League,Arsenal FC,summer,out,Gaël Clichy,7449,25,France,Left-Back,LB,15000000.0,Manchester City,England,7750000.0,0
2011,Premier League,Arsenal FC,summer,out,Emmanuel Eboué,13058,28,Cote d'Ivoire,Right-Back,RB,6000000.0,Galatasaray,Türkiye,3500000.0,0
2011,Premier League,Arsenal FC,summer,out,Armand Traoré,33783,21,Senegal,Left-Back,LB,1500000.0,Queens Park Rangers,England,1350000.0,0
2011,Premier League,Arsenal FC,summer,out,Jay Emmanuel-Thomas,27969,20,England,Attacking Midfield,AM,300000.0,Ipswich Town,England,1250000.0,0
2011,Premier League,Arsenal FC,summer,out,Nicklas Bendtner,34557,23,Denmark,Centre-Forward,CF,7000000.0,Sunderland AFC,England,1000000.0,1
2011,Premier League,Arsenal FC,summer,out,Denílson,42352,23,Brazil,Defensive Midfield,DM,9000000.0,São Paulo Futebol Clube,Brazil,400000.0,1
2011,Premier League,Arsenal FC,summer,out,Pedro Botelho,26239,21,Brazil,Left-Back,LB,1500000.0,Rayo Vallecano,Spain,340000.0,1
2011,Premier League,Arsenal FC,summer,out,Mark Randall,44799,21,England,Central Midfield,CM,250000.0,Chesterfield FC,England,0.0,0
2011,Premier League,Arsenal FC,summer,out,Manuel Almunia,16621,34,Spain,Goalkeeper,GK,2000000.0,West Ham United,England,0.0,1
2011,Premier League,Arsenal FC,summer,out,Joel Campbell,131248,19,Costa Rica,Right Winger,RW,750000.0,FC Lorient,France,0.0,1
2011,Premier League,Arsenal FC,summer,out,Henri Lansbury,44794,20,England,Central Midfield,CM,750000.0,West Ham United,England,0.0,1
2011,Premier League,Arsenal FC,summer,out,Carlos Vela,35773,22,Mexico,Right Winger,RW,4500000.0,Real Sociedad,Spain,0.0,1
2011,Premier League,Arsenal FC,summer,out,Jens Lehmann,122,41,Germany,Goalkeeper,GK,,Retired,,,0
2011,Premier League,Arsenal FC,summer,out,Yossi Benayoun,7858,32,Israel,Right Winger,RW,7000000.0,Chelsea FC,England,0.0,1
2011,Premier League,Arsenal FC,winter,out,Andrey Arshavin,15378,30,Russia,Left Winger,LW,11000000.0,Zenit St. Petersburg,Russia,1200000.0,1
2011,Premier League,Arsenal FC,winter,out,Emmanuel Frimpong,93056,19,Ghana,Defensive Midfield,DM,750000.0,Wolverhampton Wanderers,England,0.0,1
