season,league,club,window,movement,player_name,player_id,age,nationality,position,pos,market_value,dealing_club,dealing_country,fee,is_loan
1994,Premier League,Arsenal FC,summer,in,Stefan Schwarz,4123,25,Sweden,Central Midfield,CM,,SL Benfica,Portugal,1000000.0,0
1994,Premier League,Arsenal FC,summer,in,Lee Harper,98144,22,England,Goalkeeper,GK,,Sittingbourne FC,England,180000.0,0
1994,Premier League,Arsenal FC,summer,in,Vince Bartram,13778,25,England,Goalkeeper,GK,,AFC Bournemouth,England,60000.0,0
1994,Premier League,Arsenal FC,winter,in,Glenn Helder,152223,26,Netherlands,Left Winger,LW,,Vitesse Arnhem,Netherlands,3900000.0,0
1994,Premier League,Arsenal FC,winter,in,John Hartson,3094,19,Wales,Centre-Forward,CF,,Luton Town,England,3750000.0,0
1994,Premier League,Arsenal FC,winter,in,Chris Kiwomya,173696,25,England,Centre-Forward,CF,,Ipswich Town,England,2250000.0,0
1994,Premier League,Arsenal FC,summer,out,Alan Miller,3820,24,England,Goalkeeper,GK,,Middlesbrough FC,England,500000.0,0
1994,Premier League,Arsenal FC,summer,out,Scott Marshall,106912,21,Scotland,Centre-Back,CB,,Sheffield United,England,0.0,1
1994,Premier League,Arsenal FC,winter,out,Pål Lydersen,142511,29,Norway,Left-Back,LB,,IK Start,Norway,,0
1994,Premier League,Arsenal FC,winter,out,Jimmy Carter,145782,29,England,Right Winger,RW,,Oxford United,England,0.0,1
1994,Premier League,Arsenal FC,winter,out,Paul Shaw,14068,21,England,Centre-Forward,CF,,Burnley FC,England,0.0,1
1994,Premier League,Arsenal FC,winter,out,Paul Read,991481,21,England,Centre-Forward,CF,,Leyton Orient,England,0.0,1
1994,Premier League,Aston Villa,summer,in,John Fashanu,222290,31,England,Centre-Forward,CF,,Wimbledon FC (- 2004),England,1620000.0,0
1994,Premier League,Aston Villa,summer,in,Phil King,222296,26,England,Left-Back,LB,,Sheffield Wednesday,England,240000.0,0
