season,league,club,window,movement,player_name,player_id,age,nationality,position,pos,market_value,dealing_club,dealing_country,fee,is_loan
1992,Premier League,Arsenal FC,summer,in,John Jensen,92130,27,Denmark,Central Midfield,CM,,Bröndby IF,Denmark,1600000.0,0
1992,Premier League,Arsenal FC,summer,in,Jason Brissett,893096,17,England,Left Midfield,LM,,Unknown,,,0
1992,Premier League,Arsenal FC,summer,in,Jim Will,63710,19,Scotland,Goalkeeper,GK,,Sheffield United,England,,0
1992,Premier League,Arsenal FC,winter,in,Martin Keown,3184,26,England,Centre-Back,CB,,Everton FC,England,3000000.0,0
1992,Premier League,Arsenal FC,summer,out,David Rocastle,175583,25,England,Attacking Midfield,AM,,Leeds United,England,2400000.0,0
1992,Premier League,Arsenal FC,summer,out,Perry Groves,176691,27,England,Left Winger,LW,,Southampton FC,England,850000.0,0
1992,Premier League,Arsenal FC,summer,out,Gary McKeown,562487,21,England,Midfielder,Midfielder,,Dundee FC,Scotland,,0
1992,Premier League,Arsenal FC,winter,out,John Bacon,587360,19,Ireland,Centre-Forward,CF,,Derry City,Northern Ireland,0.0,1
1992,Premier League,Aston Villa,summer,in,Dean Saunders,92213,28,Wales,Centre-Forward,CF,,Liverpool FC,England,2850000.0,0
1992,Premier League,Aston Villa,summer,in,Ray Houghton,102488,30,Ireland,Right Midfield,RM,,Liverpool FC,England,1080000.0,0
1992,Premier League,Aston Villa,summer,in,Gareth Farrelly,9878,16,Ireland,Left Midfield,LM,,Home Farm,Ireland,0.0,0
1992,Premier League,Aston Villa,summer,in,Frank McAvennie,116148,32,Scotland,Centre-Forward,CF,,West Ham United,England,,0
1992,Premier League,Aston Villa,winter,in,Henrik Larsen,101330,26,Denmark,Attacking Midfield,AM,,AC Pisa 1909,Italy,0.0,1
1992,Premier League,Aston Villa,summer,out,Ian Olney,222643,22,England,Centre-Forward,CF,,Oldham Athletic,England,894000.0,0
1992,Premier League,Aston Villa,summer,out,Kent Nielsen,98530,30,Denmark,Centre-Back,CB,,Aarhus GF,Denmark,0.0,0
1992,Premier League,Aston Villa,summer,out,Les Sealey,176019,35,England,Goalkeeper,GK,,Birmingham City,England,0.0,1
1992,Premier League,Aston Villa,summer,out,Martin Carruthers,20761,20,England,Centre-Forward,CF,,Hull City,England,0.0,1
1992,Premier League,Aston Villa,summer,out,Ivo Stas,385944,27,Czech Republic,Defender,Defender,,FC Banik Ostrava,Czech Republic,,0
1992,Premier League,Aston Villa,winter,out,Les Sealey,176019,35,England,Goalkeeper,GK,,Manchester United,England,0.0,0
1992,Premier League,Aston Villa,winter,out,David Farrell,49585,21,England,Left Winger,LW,,Scunthorpe United,England,0.0,1
1992,Premier League,Aston Villa,winter,out,Frank McAvennie,116148,33,Scotland,Centre-Forward,CF,,Celtic FC,Scotland,,0
1992,Premier League,Aston Villa,winter,out,Lee Williams,321025,19,England,Central Midfield,CM,,Shrewsbury Town,England,0.0,1
1992,Premier League,Blackburn Rovers,summer,in,Alan Shearer,3110,21,England,Centre-Forward,CF,,Southampton FC,England,4500000.0,0
1992,Premier League,Blackburn Rovers,summer,in,Stuart Ripley,107223,24,England,Right Midfield,RM,,Middlesbrough FC,England,2000000.0,0
1992,Premier League,Blackburn Rovers,summer,in,Tim Sherwood,4005,23,England,Central Midfield,CM,,Norwich City,England,750000.0,0
1992,Premier League,Blackburn Rovers,summer,in,Patrik Andersson,191,20,Sweden,Centre-Back,CB,,Malmö FF,Sweden,500000.0,0
1992,Premier League,Blackburn Rovers,summer,in,Lee Makel,13331,19,England,Central Midfield,CM,,Newcastle United,England,240000.0,0
1992,Premier League,Blackburn Rovers,summer,in,Wayne Burnett,306884,20,England,Central Midfield,CM,,Leyton Orient,England,96000.0,0
1992,Premier League,Blackburn Rovers,summer,in,Frank Talia,50375,20,Australia,Goalkeeper,GK,,Caroline Springs George Cross FC,Australia,0.0,0
1992,Premier League,Blackburn Rovers,summer,in,Nicky Marker,173498,27,England,Centre-Back,CB,,Plymouth Argyle,England,,0
1992,Premier League,Blackburn Rovers,summer,in,Mickey Evans,222258,19,Ireland,Centre-Forward,CF,,Plymouth Argyle,England,0.0,1
1992,Premier League,Blackburn Rovers,winter,in,Kevin Gallacher,101134,26,Scotland,Right Winger,RW,,Coventry City,England,1900000.0,0
1992,Premier League,Blackburn Rovers,winter,in,Graeme Le Saux,3157,24,England,Left-Back,LB,,Chelsea FC,England,1050000.0,0
1992,Premier League,Blackburn Rovers,winter,in,Henning Berg,3823,23,Norway,Right-Back,RB,,Lillestrøm SK,Norway,550000.0,0
1992,Premier League,Blackburn Rovers,winter,in,Simon Ireland,239915,20,England,Right Winger,RW,,Huddersfield Town,England,252000.0,0
1992,Premier League,Blackburn Rovers,summer,out,Scott Sellars,175888,26,England,Left Winger,LW,,Leeds United,England,800000.0,0
1992,Premier League,Blackburn Rovers,summer,out,Duncan Shearer,174139,29,Scotland,Centre-Forward,CF,,Aberdeen FC,Scotland,750000.0,0
1992,Premier League,Blackburn Rovers,summer,out,David Speedie,176832,32,Scotland,Centre-Forward,CF,,Southampton FC,England,600000.0,0
1992,Premier League,Blackburn Rovers,summer,out,Lenny Johnrose,260776,22,England,Defensive Midfield,DM,,Hartlepool United,England,60000.0,0
1992,Premier League,Blackburn Rovers,summer,out,Simon Garner,564925,32,England,Centre-Forward,CF,,West Bromwich Albion,England,35000.0,0
1992,Premier League,Blackburn Rovers,summer,out,Stuart Munro,180234,29,Scotland,Left-Back,LB,,Bristol City,England,,0
1992,Premier League,Blackburn Rovers,summer,out,Peter Baah,224057,19,England,Right Winger,RW,,Fulham FC,England,,0
1992,Premier League,Blackburn Rovers,summer,out,Howard Gayle,176088,34,England,Right Winger,RW,,Halifax Town (- 2008),England,,0
1992,Premier League,Blackburn Rovers,summer,out,Keith Hill,185473,23,England,Centre-Back,CB,,Plymouth Argyle,England,,0
1992,Premier League,Blackburn Rovers,summer,out,Lee Richardson,326064,23,England,Midfielder,Midfielder,,Aberdeen FC,Scotland,,0
1992,Premier League,Blackburn Rovers,summer,out,Paul Shepstone,564927,21,England,Midfielder,Midfielder,,Motherwell FC,Scotland,,0
1992,Premier League,Blackburn Rovers,summer,out,Craig Skinner,641963,21,England,Midfielder,Midfielder,,Plymouth Argyle,England,,0
1992,Premier League,Blackburn Rovers,summer,out,Chris Sulley,641962,32,England,Left-Back,LB,,Port Vale FC,England,,0
1992,Premier League,Blackburn Rovers,summer,out,Rob Dewhurst,1124008,21,England,Centre-Back,CB,,Huddersfield Town,England,0.0,1
1992,Premier League,Blackburn Rovers,summer,out,Nicky Reid,176931,31,England,Defensive Midfield,DM,,Bristol City,England,0.0,1
1992,Premier League,Blackburn Rovers,winter,out,Steve Livingstone,176815,23,England,Centre-Forward,CF,,Chelsea FC,England,400000.0,0
1992,Premier League,Blackburn Rovers,winter,out,Steve Agnew,223219,27,England,Central Midfield,CM,,Leicester City,England,375000.0,0
1992,Premier League,Blackburn Rovers,winter,out,Nicky Reid,176931,32,England,Defensive Midfield,DM,,West Bromwich Albion,England,,0
1992,Premier League,Blackburn Rovers,winter,out,Roy Wegerle,102014,29,United States,Centre-Forward,CF,,Coventry City,England,,0
1992,Premier League,Blackburn Rovers,winter,out,Chris Price,222687,32,England,Centre-Back,CB,,Portsmouth FC,England,,0
1992,Premier League,Blackburn Rovers,winter,out,Steve Agnew,223219,27,England,Central Midfield,CM,,Portsmouth FC,England,0.0,1
1992,Premier League,Blackburn Rovers,winter,out,Frank Talia,50375,20,Australia,Goalkeeper,GK,,Hartlepool United,England,0.0,1
1992,Premier League,Blackburn Rovers,winter,out,Rob Dewhurst,1124008,21,England,Centre-Back,CB,,Wycombe Wanderers,England,0.0,1
1992,Premier League,Chelsea FC,summer,in,Nigel Spackman,175584,31,England,Defensive Midfield,DM,,Rangers FC,Scotland,600000.0,0
1992,Premier League,Chelsea FC,summer,in,Anthony Barness,3288,19,England,Left-Back,LB,,Charlton Athletic,England,525000.0,0
1992,Premier League,Chelsea FC,summer,in,David Hopkin,107198,22,Scotland,Right Midfield,RM,,Greenock Morton FC,Scotland,450000.0,0
1992,Premier League,Chelsea FC,summer,in,Mick Harford,176806,33,England,Centre-Forward,CF,,Luton Town,England,350000.0,0
1992,Premier League,Chelsea FC,summer,in,Mal Donaghy,117755,34,Northern Ireland,Left-Back,LB,,Manchester United,England,200000.0,0
