season,league,club,window,movement,player_name,player_id,age,nationality,position,pos,market_value,dealing_club,dealing_country,fee,is_loan
1999,Premier League,Arsenal FC,summer,in,Thierry Henry,3207,21,France,Centre-Forward,CF,,Juventus FC,Italy,16100000.000000002,0
1999,Premier League,Arsenal FC,summer,in,Davor Suker,1407,31,Croatia,Centre-Forward,CF,,Real Madrid,Spain,5400000.0,0
1999,Premier League,Arsenal FC,summer,in,Oleg Luzhnyi,3196,30,Ukraine,Right-Back,RB,,Dynamo Kyiv,Ukraine,2750000.0,0
1999,Premier League,Arsenal FC,summer,in,Stefan Malz,914,27,Germany,Left-Back,LB,,TSV 1860 Munich,Germany,1150000.0,0
1999,Premier League,Arsenal FC,summer,in,Sylvinho,3359,25,Brazil,Left-Back,LB,,Sport Club Corinthians Paulista,Brazil,0.0,0
1999,Premier League,Arsenal FC,summer,out,Nicolas Anelka,3226,20,France,Centre-Forward,CF,,Real Madrid,Spain,35000000.0,0
1999,Premier League,Arsenal FC,summer,out,Jason Crowe,6096,20,England,Right-Back,RB,,Portsmouth FC,England,1500000.0,0
1999,Premier League,Arsenal FC,summer,out,Steve Bould,106893,36,England,Centre-Back,CB,,Sunderland AFC,England,800000.0,0
1999,Premier League,Arsenal FC,summer,out,Luís Boa Morte,3422,21,Portugal,Left Midfield,LM,,Southampton FC,England,700000.0,0
1999,Premier League,Arsenal FC,summer,out,David Livermore,13591,19,England,Central Midfield,CM,,Millwall FC,England,50000.0,0
1999,Premier League,Arsenal FC,summer,out,Michael Black,965833,22,England,Central Midfield,CM,,Tranmere Rovers,England,0.0,0
1999,Premier League,Arsenal FC,summer,out,Nigel Winterburn,3648,36,England,Left-Back,LB,,West Ham United,England,0.0,0
1999,Premier League,Arsenal FC,summer,out,Stephen Hughes,10400,23,England,Central Midfield,CM,,Fulham FC,England,0.0,1
1999,Premier League,Arsenal FC,summer,out,Tommy Black,13992,19,England,Right Midfield,RM,,Carlisle United,England,0.0,1
1999,Premier League,Arsenal FC,summer,out,David Grondin,12626,19,France,Left-Back,LB,,AS Saint-Étienne,France,0.0,1
1999,Premier League,Arsenal FC,summer,out,Ömer Riza,10150,19,England,Second Striker,SS,,West Ham United,England,,0
1999,Premier League,Arsenal FC,summer,out,Alberto Méndez,477,24,Germany,Attacking Midfield,AM,,SpVgg Unterhaching,Germany,0.0,1
1999,Premier League,Arsenal FC,summer,out,Christopher Wreh,15712,24,Liberia,Centre-Forward,CF,,Birmingham City,England,0.0,1
1999,Premier League,Arsenal FC,summer,out,Rémi Garde,101115,33,France,Defensive Midfield,DM,,Retired,,,0
1999,Premier League,Arsenal FC,summer,out,Fabián Caballero,12808,21,Paraguay,Centre-Forward,CF,,Club Cerro Porteño,Paraguay,0.0,1
1999,Premier League,Arsenal FC,winter,out,Ashley Cole,3182,19,England,Left-Back,LB,,Crystal Palace,England,0.0,1
1999,Premier League,Arsenal FC,winter,out,Tommy Black,13992,20,England,Right Midfield,RM,,Bristol City,England,0.0,1
1999,Premier League,Arsenal FC,winter,out,Paolo Vernazza,14080,20,England,Central Midfield,CM,,Portsmouth FC,England,0.0,1
1999,Premier League,Arsenal FC,winter,out,Christopher Wreh,15712,24,Liberia,Centre-Forward,CF,,FC Den Bosch,Netherlands,0.0,1
1999,Premier League,Arsenal FC,winter,out,Brian McGovern,227614,19,Ireland,Defender,Defender,,Queens Park Rangers,England,0.0,1
1999,Premier League,Aston Villa,summer,in,George Boateng,3358,23,Netherlands,Defensive Midfield,DM,,Coventry City,England,6200000.0,0
1999,Premier League,Aston Villa,summer,in,Najwan Ghrayib,223010,25,Israel,Left-Back,LB,,Hapoel Haifa,Israel,1000000.0,0
1999,Premier League,Aston Villa,summer,in,Benny Carbone,3389,27,Italy,Second Striker,SS,,Sheffield Wednesday,England,300000.0,0
1999,Premier League,Aston Villa,winter,in,Neil Cutler,13563,23,England,Goalkeeper,GK,,Chester City (- 2010),England,0.0,0
1999,Premier League,Aston Villa,summer,out,Riccardo Scimeca,5174,24,England,Centre-Back,CB,,Nottingham Forest,England,4500000.0,0
1999,Premier League,Aston Villa,summer,out,Michael Oakes,4237,25,England,Goalkeeper,GK,,Wolverhampton Wanderers,England,750000.0,0
1999,Premier League,Aston Villa,summer,out,Simon Grayson,106812,29,England,Right-Back,RB,,Blackburn Rovers,England,750000.0,0
1999,Premier League,Aston Villa,summer,out,Mark Bosnich,3249,27,Australia,Goalkeeper,GK,,Manchester United,England,0.0,0
1999,Premier League,Aston Villa,summer,out,Reuben Hazell,48671,20,England,Centre-Back,CB,,Tranmere Rovers,England,0.0,0
1999,Premier League,Aston Villa,summer,out,Adam Rachel,105076,22,England,Goalkeeper,GK,,Blackpool FC,England,0.0,0
1999,Premier League,Aston Villa,summer,out,Darren Byfield,13658,23,Jamaica,Centre-Forward,CF,,Cambridge United,England,0.0,1
1999,Premier League,Aston Villa,summer,out,Darren Byfield,13658,22,Jamaica,Centre-Forward,CF,,Northampton Town,England,0.0,1
1999,Premier League,Aston Villa,summer,out,David Hughes,106813,21,Wales,Left-Back,LB,,Shrewsbury Town,England,,0
1999,Premier League,Aston Villa,summer,out,Lee Collins,105065,21,England,Left-Back,LB,,Stoke City,England,,0
1999,Premier League,Aston Villa,summer,out,Stan Collymore,106811,28,England,Centre-Forward,CF,,Fulham FC,England,0.0,1
1999,Premier League,Aston Villa,winter,out,Tommy Jaszczun,98148,22,England,Left-Back,LB,,Blackpool FC,England,70000.0,0
1999,Premier League,Aston Villa,winter,out,Stan Collymore,106811,29,England,Centre-Forward,CF,,Leicester City,England,0.0,0
1999,Premier League,Aston Villa,winter,out,Aaron Lescott,22743,21,England,Left-Back,LB,,Lincoln City,England,0.0,1
1999,Premier League,Aston Villa,winter,out,Darren Byfield,13658,23,Jamaica,Centre-Forward,CF,,Blackpool FC,England,0.0,1
1999,Premier League,Aston Villa,winter,out,Colin Calderwood,103641,35,Scotland,Centre-Back,CB,,Nottingham Forest,England,,0
1999,Premier League,Aston Villa,winter,out,Mark Draper,3681,29,England,Central Midfield,CM,,Rayo Vallecano,Spain,0.0,1
1999,Premier League,Aston Villa,winter,out,Neil Tarrant,210156,20,Scotland,Centre-Forward,CF,,Ayr United FC,Scotland,0.0,1
1999,Premier League,Bradford City,summer,in,David Wetherall,13615,28,England,Centre-Back,CB,,Leeds United,England,2100000.0,0
1999,Premier League,Bradford City,summer,in,Lee Sharpe,107229,28,England,Left Midfield,LM,,Leeds United,England,300000.0,0
1999,Premier League,Bradford City,summer,in,Neil Redfearn,195179,34,England,Central Midfield,CM,,Charlton Athletic,England,287000.0,0
1999,Premier League,Bradford City,summer,in,Matt Clarke,13781,25,England,Goalkeeper,GK,,Sheffield Wednesday,England,0.0,0
1999,Premier League,Bradford City,summer,in,Andy Myers,15058,25,England,Left-Back,LB,,Chelsea FC,England,0.0,0
1999,Premier League,Bradford City,summer,in,Dean Saunders,92213,35,Wales,Centre-Forward,CF,,SL Benfica,Portugal,0.0,0
1999,Premier League,Bradford City,summer,in,Bruno Rodriguez,5742,26,France,Centre-Forward,CF,,Paris Saint-Germain,France,0.0,1
1999,Premier League,Bradford City,winter,in,Aidan Davison,42041,31,Northern Ireland,Goalkeeper,GK,,Sheffield United,England,0.0,0
1999,Premier League,Bradford City,winter,in,Jorge Cadete,25356,31,Portugal,Centre-Forward,CF,,SL Benfica,Portugal,,0
1999,Premier League,Bradford City,winter,in,Neville Southall,135910,41,Wales,Goalkeeper,GK,,Torquay United,England,,0
1999,Premier League,Bradford City,summer,out,Gordon Watson,222264,28,England,Centre-Forward,CF,,AFC Bournemouth,England,0.0,0
1999,Premier League,Bradford City,summer,out,Lee Todd,109498,27,England,Left-Back,LB,,Walsall FC,England,0.0,1
1999,Premier League,Bradford City,summer,out,Robert Steiner,364226,26,Sweden,Striker,Striker,,Queens Park Rangers,England,,0
