season,league,club,window,movement,player_name,player_id,age,nationality,position,pos,market_value,dealing_club,dealing_country,fee,is_loan
2015,Laliga,Athletic Bilbao,summer,in,Raúl García,34601,29,Spain,Attacking Midfield,AM,12000000.0,Atlético de Madrid,Spain,10000000.0,0
2015,Laliga,Athletic Bilbao,summer,in,Javi Eraso,156814,25,Spain,Central Midfield,CM,1000000.0,CD Leganés,Spain,0.0,0
2015,Laliga,Athletic Bilbao,summer,in,Eneko Bóveda,89313,26,Spain,Right-Back,RB,2000000.0,SD Eibar,Spain,0.0,0
2015,Laliga,Athletic Bilbao,summer,in,Gorka Elustondo,47647,28,Spain,Defensive Midfield,DM,2000000.0,Real Sociedad,Spain,0.0,0
2015,Laliga,Athletic Bilbao,summer,out,Andoni Iraola,15804,33,Spain,Right-Back,RB,3000000.0,New York City FC,United States,0.0,0
2015,Laliga,Athletic Bilbao,summer,out,Unai Albizua,156799,26,Spain,Centre-Back,CB,300000.0,CD Leganés,Spain,0.0,0
2015,Laliga,Athletic Bilbao,summer,out,Gaizka Toquero,71840,30,Spain,Second Striker,SS,500000.0,Deportivo Alavés,Spain,0.0,0
2015,Laliga,Athletic Bilbao,summer,out,Iñigo Ruiz de Galarreta,126751,22,Spain,Central Midfield,CM,500000.0,CD Numancia,Spain,0.0,0
2015,Laliga,Athletic Bilbao,summer,out,Kepa Arrizabalaga,192279,20,Spain,Goalkeeper,GK,1000000.0,Real Valladolid CF,Spain,0.0,1
2015,Laliga,Athletic Bilbao,summer,out,Unai Bustinza,156808,23,Spain,Centre-Back,CB,500000.0,CD Leganés,Spain,0.0,1
2015,Laliga,Athletic Bilbao,summer,out,Erik Morán,67542,24,Spain,Central Midfield,CM,900000.0,Real Zaragoza,Spain,0.0,1
2015,Laliga,Athletic Bilbao,summer,out,Iñigo Ruiz de Galarreta,126751,22,Spain,Central Midfield,CM,800000.0,CD Leganés,Spain,0.0,1
2015,Laliga,Athletic Bilbao,summer,out,Guillermo Fernández,142023,22,Spain,Centre-Forward,CF,1000000.0,CD Leganés,Spain,0.0,1
2015,Laliga,Athletic Bilbao,summer,out,Jon Aurtenetxe,89726,23,Spain,Centre-Back,CB,1500000.0,CD Tenerife,Spain,0.0,1
2015,Laliga,Athletic Bilbao,winter,out,Kike Sola,51532,29,Spain,Centre-Forward,CF,1500000.0,Middlesbrough FC,England,0.0,1
2015,Laliga,Atlético de Madrid,summer,in,Jackson Martínez,74418,28,Colombia,Centre-Forward,CF,35000000.0,FC Porto,Portugal,35000000.0,0
2015,Laliga,Atlético de Madrid,summer,in,Luciano Vietto,214316,21,Argentina,Centre-Forward,CF,20000000.0,Villarreal CF,Spain,20000000.0,0
2015,Laliga,Atlético de Madrid,summer,in,Filipe Luís,21725,29,Brazil,Left-Back,LB,15000000.0,Chelsea FC,England,16000000.0,0
2015,Laliga,Atlético de Madrid,summer,in,Yannick Carrasco,140776,21,Belgium,Left Winger,LW,9000000.0,AS Monaco,France,15000000.0,0
2015,Laliga,Atlético de Madrid,summer,in,Stefan Savic,107010,24,Montenegro,Centre-Back,CB,15000000.0,ACF Fiorentina,Italy,12000000.0,0
2015,Laliga,Atlético de Madrid,summer,in,Bernard Mensah,324321,20,Ghana,Attacking Midfield,AM,4000000.0,Vitória Guimarães SC,Portugal,6000000.0,0
2015,Laliga,Atlético de Madrid,summer,in,Matías Kranevitter,240900,22,Argentina,Defensive Midfield,DM,7000000.0,CA River Plate,Argentina,6000000.0,0
2015,Laliga,Atlético de Madrid,summer,in,Rafael Borré,323831,19,Colombia,Centre-Forward,CF,,Deportivo Cali,Colombia,5000000.0,0
2015,Laliga,Atlético de Madrid,winter,in,Augusto Fernández,39151,29,Argentina,Central Midfield,CM,6000000.0,Celta de Vigo,Spain,4000000.0,0
2015,Laliga,Atlético de Madrid,summer,out,Arda Turan,21369,28,Türkiye,Left Winger,LW,35000000.0,FC Barcelona,Spain,34000000.0,0
2015,Laliga,Atlético de Madrid,summer,out,Raúl Jiménez,206040,24,Mexico,Centre-Forward,CF,5000000.0,SL Benfica,Portugal,22000000.0,0
2015,Laliga,Atlético de Madrid,summer,out,Mario Mandžukić,34572,29,Croatia,Centre-Forward,CF,20000000.0,Juventus FC,Italy,19000000.0,0
2015,Laliga,Atlético de Madrid,summer,out,Toby Alderweireld,42710,26,Belgium,Centre-Back,CB,15000000.0,Tottenham Hotspur,England,16000000.0,0
