season,league,club,window,movement,player_name,player_id,age,nationality,position,pos,market_value,dealing_club,dealing_country,fee,is_loan
2019,Laliga,Athletic Bilbao,summer,out,Sabin Merino,192736,27,Spain,Centre-Forward,CF,1000000.0,CD Leganés,Spain,0.0,0
2019,Laliga,Athletic Bilbao,summer,out,Álex Remiro,212862,24,Spain,Goalkeeper,GK,1500000.0,Real Sociedad,Spain,0.0,0
2019,Laliga,Athletic Bilbao,summer,out,Mikel Rico,51474,34,Spain,Central Midfield,CM,800000.0,SD Huesca,Spain,0.0,0
2019,Laliga,Athletic Bilbao,summer,out,Ander Iturraspe,71571,30,Spain,Defensive Midfield,DM,2500000.0,RCD Espanyol Barcelona,Spain,0.0,0
2019,Laliga,Athletic Bilbao,summer,out,Xabi Etxeita,71559,31,Spain,Centre-Back,CB,2000000.0,Getafe CF,Spain,0.0,0
2019,Laliga,Athletic Bilbao,summer,out,Iñigo Vicente,335216,21,Spain,Left Winger,LW,1000000.0,CD Mirandés,Spain,0.0,1
2019,Laliga,Athletic Bilbao,summer,out,Andoni López,340206,23,Spain,Left-Back,LB,500000.0,Elche CF,Spain,0.0,1
2019,Laliga,Athletic Bilbao,summer,out,Peru Nolaskoain,447052,20,Spain,Defensive Midfield,DM,5000000.0,Deportivo de La Coruña,Spain,0.0,1
2019,Laliga,Athletic Bilbao,summer,out,Hodei Oleaga,338286,22,Spain,Goalkeeper,GK,200000.0,UD Melilla,Spain,0.0,1
2019,Laliga,Athletic Bilbao,summer,out,Markel Susaeta,54245,31,Spain,Right Winger,RW,6000000.0,Without Club,,,0
2019,Laliga,Athletic Bilbao,summer,out,Aritz Aduriz,29124,39,Spain,Centre-Forward,CF,,Retired,,,0
2019,Laliga,Athletic Bilbao,winter,out,Cristian Ganea,262117,27,Romania,Left-Back,LB,1000000.0,FC Viitorul Constanta,Romania,0.0,1
2019,Laliga,Atlético de Madrid,summer,in,João Félix,462250,19,Portugal,Second Striker,SS,70000000.0,SL Benfica,Portugal,127200000.0,0
2019,Laliga,Atlético de Madrid,summer,in,Marcos Llorente,282411,24,Spain,Right-Back,RB,20000000.0,Real Madrid,Spain,30000000.0,0
2019,Laliga,Atlético de Madrid,summer,in,Mario Hermoso,281769,24,Spain,Centre-Back,CB,25000000.0,RCD Espanyol Barcelona,Spain,25000000.0,0
2019,Laliga,Atlético de Madrid,summer,in,Kieran Trippier,95810,28,England,Right-Back,RB,35000000.0,Tottenham Hotspur,England,22000000.0,0
