season,league,club,window,movement,player_name,player_id,age,nationality,position,pos,market_value,dealing_club,dealing_country,fee,is_loan
2001,Laliga,Athletic Bilbao,summer,in,Aitor Ocio,7615,24,Spain,Centre-Back,CB,,CA Osasuna,Spain,,0
2001,Laliga,Athletic Bilbao,summer,out,Mikel Lasa,154617,29,Spain,Left-Back,LB,,Real Murcia CF,Spain,,0
2001,Laliga,Athletic Bilbao,summer,out,Imanol Etxeberria,154586,28,Spain,Goalkeeper,GK,,Rayo Vallecano,Spain,,0
2001,Laliga,Athletic Bilbao,summer,out,Carlos Merino,7629,21,Spain,Attacking Midfield,AM,,Burgos CF,Spain,0.0,1
2001,Laliga,Athletic Bilbao,summer,out,Mario Bermejo,51545,22,Spain,Second Striker,SS,,CE L'Hospitalet,Spain,0.0,1
2001,Laliga,CA Osasuna,summer,in,John Aloisi,7741,25,Australia,Centre-Forward,CF,,Coventry City,England,1800000.0,0
2001,Laliga,CA Osasuna,summer,in,Rafael Olarra,40430,23,Chile,Centre-Back,CB,,Club Universidad de Chile,Chile,700000.0,0
2001,Laliga,CA Osasuna,summer,in,Pablo Contreras,14520,22,Chile,Centre-Back,CB,,Celta de Vigo,Spain,0.0,1
2001,Laliga,CA Osasuna,summer,in,David Cano,27698,26,Spain,Defensive Midfield,DM,,Sporting Gijón,Spain,,0
2001,Laliga,CA Osasuna,summer,in,Gerardo Rivero,7740,26,Argentina,Right Midfield,RM,,Club Almagro,Argentina,,0
2001,Laliga,CA Osasuna,summer,in,Gorka de Carlos,7743,23,Spain,Centre-Forward,CF,,Burgos CF,Spain,,0
2001,Laliga,CA Osasuna,summer,in,Juan Carlos Unzué,7722,34,Spain,Goalkeeper,GK,,Real Oviedo,Spain,,0
2001,Laliga,CA Osasuna,summer,in,Daniel Montenegro,25020,22,Argentina,Attacking Midfield,AM,,Olympique Marseille,France,0.0,1
2001,Laliga,CA Osasuna,summer,in,Manolo Sánchez,57907,25,Spain,Left-Back,LB,,Celta de Vigo,Spain,0.0,1
2001,Laliga,CA Osasuna,summer,in,Fernando,2757,29,Spain,Left Midfield,LM,,Deportivo de La Coruña,Spain,0.0,1
2001,Laliga,CA Osasuna,summer,out,Emeka Ifejiagwa,700,23,Nigeria,Centre-Back,CB,,VfL Wolfsburg,Germany,450000.0,0
2001,Laliga,CA Osasuna,summer,out,Leandro Sena,52691,24,Brazil,Central Midfield,CM,,Elche CF,Spain,0.0,0
2001,Laliga,CA Osasuna,summer,out,Moha,7735,23,Morocco,Attacking Midfield,AM,,Elche CF,Spain,0.0,1
2001,Laliga,CA Osasuna,summer,out,Aitor Ocio,7615,24,Spain,Centre-Back,CB,,Athletic Bilbao,Spain,,0
2001,Laliga,CA Osasuna,summer,out,Óscar Ollés,73065,25,Spain,Centre-Forward,CF,,CE L'Hospitalet,Spain,,0
2001,Laliga,CA Osasuna,summer,out,Ángel Luis,76033,27,Spain,Centre-Forward,CF,,CD Castellón,Spain,,0
2001,Laliga,CA Osasuna,summer,out,Risto Vidakovic,167530,32,Serbia,Centre-Back,CB,,Polideportivo Ejido,Spain,,0
2001,Laliga,CA Osasuna,summer,out,Miroslaw Trzeciak,154849,33,Poland,Centre-Forward,CF,,Polideportivo Ejido,Spain,,0
2001,Laliga,CA Osasuna,summer,out,Ángel Rodríguez,71978,29,Spain,Defensive Midfield,DM,,Polideportivo Ejido,Spain,,0
2001,Laliga,CA Osasuna,summer,out,Óscar Arpón,29162,26,Spain,Central Midfield,CM,,Polideportivo Ejido,Spain,,0
2001,Laliga,CA Osasuna,summer,out,Javier Delgado,7996,21,Spain,Centre-Back,CB,,SL Benfica,Portugal,,0
2001,Laliga,CA Osasuna,summer,out,Alfonso Vera,7703,27,Spain,Central Midfield,CM,,Sevilla FC,Spain,,0
2001,Laliga,CA Osasuna,summer,out,Álex Fernández,7885,27,Spain,Defensive Midfield,DM,,RCD Espanyol Barcelona,Spain,,0
2001,Laliga,CA Osasuna,summer,out,Cuco Ziganda,150419,34,Spain,Centre-Forward,CF,,Retired,,,0
2001,Laliga,CA Osasuna,summer,out,Josema,187834,32,Spain,Right-Back,RB,,Retired,,,0
2001,Laliga,CA Osasuna,summer,out,Nuno Espírito Santo,9827,27,Portugal,Goalkeeper,GK,,Deportivo de La Coruña,Spain,0.0,1
2001,Laliga,CA Osasuna,summer,out,Gerardo García,7783,26,Spain,Right-Back,RB,,Valencia CF,Spain,0.0,1
2001,Laliga,CA Osasuna,winter,out,Iban Pérez,76355,27,Spain,Centre-Back,CB,,Gimnàstic de Tarragona,Spain,,0
2001,Laliga,CA Osasuna,winter,out,Daniel Montenegro,25020,22,Argentina,Attacking Midfield,AM,,Olympique Marseille,France,0.0,1
2001,Laliga,CA Osasuna,winter,out,Manolo Sánchez,57907,25,Spain,Left-Back,LB,,Celta de Vigo,Spain,0.0,1
2001,Laliga,CD Tenerife,summer,in,Bruno Marioni,29465,26,Argentina,Left Winger,LW,,Villarreal CF,Spain,4200000.0,0
2001,Laliga,CD Tenerife,summer,in,Iván Ania,29081,23,Spain,Left Midfield,LM,,Real Oviedo,Spain,2400000.0,0
2001,Laliga,CD Tenerife,summer,in,Bino,14122,28,Portugal,Central Midfield,CM,,Sporting CP,Portugal,0.0,0
2001,Laliga,CD Tenerife,summer,in,David Bermudo,27664,22,Spain,Centre-Back,CB,,FC Barcelona B,Spain,0.0,0
2001,Laliga,CD Tenerife,summer,in,Xisco Muñoz,15465,20,Spain,Second Striker,SS,,Valencia CF B,Spain,0.0,1
2001,Laliga,CD Tenerife,summer,in,Sebastián Ojeda,1145368,20,Argentina,Centre-Forward,CF,,AA Argentinos Juniors,Argentina,,0
2001,Laliga,CD Tenerife,summer,in,Rubén Estévez,184333,22,Spain,Midfielder,Midfielder,,SD Compostela,Spain,,0
2001,Laliga,CD Tenerife,summer,in,Jaime,2758,28,Spain,Defensive Midfield,DM,,Deportivo de La Coruña,Spain,0.0,1
2001,Laliga,CD Tenerife,summer,in,Manel Menéndez,57824,30,Spain,Right-Back,RB,,Deportivo de La Coruña,Spain,0.0,1
2001,Laliga,CD Tenerife,summer,in,Javi Venta,7831,25,Spain,Right-Back,RB,,CD Onda,Spain,0.0,1
2001,Laliga,CD Tenerife,summer,in,Esteban Fuertes,5493,28,Argentina,Centre-Forward,CF,,RC Lens,France,0.0,1
2001,Laliga,CD Tenerife,summer,in,Joseph Yobo,3270,20,Nigeria,Centre-Back,CB,,Olympique Marseille,France,0.0,1
2001,Laliga,CD Tenerife,winter,in,Javier Muñoz Mustafá,7804,21,Argentina,Centre-Back,CB,,CA Rosario Central,Argentina,0.0,1
