season,league,club,window,movement,player_name,player_id,age,nationality,position,pos,market_value,dealing_club,dealing_country,fee,is_loan
2009,Saudi Pro League,Al-Ahli SFC,summer,in,Javier Toledo,72620,23,Argentina,Centre-Forward,CF,,CA Chacarita Juniors,Argentina,0.0,0
2009,Saudi Pro League,Al-Ahli SFC,summer,in,Sebastián Rusculleda,53155,24,Argentina,Left Midfield,LM,1100000.0,Club Atlético Tigre,Argentina,,0
2009,Saudi Pro League,Al-Ahli SFC,summer,in,Ahmed Kano,173313,24,Oman,Central Midfield,CM,,Al-Sailiya SC,Qatar,,0
2009,Saudi Pro League,Al-Ahli SFC,winter,in,Marcinho,31128,28,Brazil,Attacking Midfield,AM,1500000.0,Atlético Paranaense,Brazil,590000.0,1
2009,Saudi Pro League,Al-Ahli SFC,winter,in,Youssef Al-Moina,153516,27,Saudi Arabia,Midfielder,Midfielder,,Al-Nassr FC,Saudi Arabia,549000.0,0
2009,Saudi Pro League,Al-Ahli SFC,winter,in,Saïf Ghezal,60897,28,Tunisia,Centre-Back,CB,1200000.0,BSC Young Boys,Switzerland,450000.0,0
2009,Saudi Pro League,Al-Ahli SFC,winter,in,Victor Simões,13050,28,Brazil,Centre-Forward,CF,700000.0,Tombense Futebol Clube (MG),Brazil,0.0,1
2009,Saudi Pro League,Al-Ahli SFC,summer,out,Abdulilah Hawsawi,153303,22,Saudi Arabia,Striker,Striker,,Al-Hazem SC,Saudi Arabia,0.0,0
2009,Saudi Pro League,Al-Ahli SFC,summer,out,Ibrahima Gueyé,34809,31,Senegal,Centre-Back,CB,3000000.0,KSC Lokeren (-2020),Belgium,,0
2009,Saudi Pro League,Al-Ahli SFC,summer,out,Abdo Al-Basisi,209738,31,Saudi Arabia,Goalkeeper,GK,,Al-Ansar FC,Saudi Arabia,,0
2009,Saudi Pro League,Al-Ahli SFC,summer,out,Rabi Al-Mousa,159563,24,Saudi Arabia,Right-Back,RB,,Al-Faisaly FC,Saudi Arabia,,0
