season,league,club,window,movement,player_name,player_id,age,nationality,position,pos,market_value,dealing_club,dealing_country,fee,is_loan
2005,Saudi Pro League,Abha Club,summer,in,Khaled Al-Zylaeei,153217,18,Saudi Arabia,Right Winger,RW,,Unknown,,,0
2005,Saudi Pro League,Abha Club,summer,in,Ahmad Majrashi,1136777,23,Saudi Arabia,Defensive Midfield,DM,,Al-Hilal SFC,Saudi Arabia,,0
2005,Saudi Pro League,Al-Ahli SFC,summer,in,Youssef Rabeh,73781,20,Morocco,Centre-Back,CB,,FUS Rabat,Morocco,,0
2005,Saudi Pro League,Al-Ahli SFC,summer,in,Abdelhak Ait Laarif,184092,21,Morocco,Attacking Midfield,AM,,Wydad Casablanca,Morocco,,0
2005,Saudi Pro League,Al-Ahli SFC,winter,in,Assaf Al-Qarni,31412,21,Saudi Arabia,Goalkeeper,GK,,Al-Wehda FC,Saudi Arabia,0.0,1
2005,Saudi Pro League,Al-Ahli SFC,winter,in,Dejan Damjanović,42434,24,Montenegro,Centre-Forward,CF,,FK Bezanija,Serbia,0.0,1
2005,Saudi Pro League,Al-Ahli SFC,summer,out,Kim,33505,25,Brazil,Centre-Forward,CF,,AS Nancy-Lorraine,France,1100000.0,0
2005,Saudi Pro League,Al-Ahli SFC,summer,out,Fahad Addawi,141797,23,Saudi Arabia,Left-Back,LB,,Al-Hazem SC,Saudi Arabia,0.0,0
2005,Saudi Pro League,Al-Ahli SFC,summer,out,Obeid Al-Dosari,103473,29,Saudi Arabia,Centre-Forward,CF,,Damac FC,Saudi Arabia,,0
2005,Saudi Pro League,Al-Ahli SFC,summer,out,Alessandro Cambalhota,37878,32,Brazil,Right Winger,RW,,Figueirense Futebol Clube,Brazil,,0
2005,Saudi Pro League,Al-Ahli SFC,summer,out,Tisir Al-Antaif,36012,31,Saudi Arabia,Goalkeeper,GK,,Al-Khaleej FC,Saudi Arabia,,0
2005,Saudi Pro League,Al-Ahli SFC,summer,out,Husain Turki,364102,23,Saudi Arabia,Centre-Forward,CF,,Al-Riyadh SC,Saudi Arabia,0.0,1
2005,Saudi Pro League,Al-Ahli SFC,summer,out,Mohammed Al-Khilaiwi,101763,33,Saudi Arabia,Centre-Back,CB,,Retired,,,0
2005,Saudi Pro League,Al-Ahli SFC,summer,out,Lúcio Flávio,52714,26,Brazil,Attacking Midfield,AM,,AD São Caetano (SP),Brazil,0.0,1
2005,Saudi Pro League,Al-Ahli SFC,winter,out,Youssef Rabeh,73781,20,Morocco,Centre-Back,CB,,FUS Rabat,Morocco,,0
2005,Saudi Pro League,Al-Ahli SFC,winter,out,Talal Al-Meshal,153420,27,Saudi Arabia,Centre-Forward,CF,,Al-Nassr FC,Saudi Arabia,0.0,1
2005,Saudi Pro League,Al-Ahli SFC,winter,out,Ali Dhawi,153426,21,Saudi Arabia,Second Striker,SS,,Najran SC,Saudi Arabia,0.0,1
2005,Saudi Pro League,Al-Ansar FC,summer,in,Djibril Mandefu,79797,28,France,Centre-Forward,CF,,Royal Excelsior Virton,Belgium,,0
2005,Saudi Pro League,Al-Ansar FC,summer,out,Celso,1195802,33,Brazil,Centre-Forward,CF,,Unknown,,,0
2005,Saudi Pro League,Al-Ansar FC,winter,out,Dheya Haroon,1207725,25,Saudi Arabia,Defensive Midfield,DM,,Al-Nassr FC,Saudi Arabia,294000.0,0
2005,Saudi Pro League,Al-Ansar FC,winter,out,Djibril Mandefu,79797,29,France,Centre-Forward,CF,,Royal Excelsior Virton,Belgium,,0
2005,Saudi Pro League,Al-Ettifaq FC,summer,in,Hassen Riahi,655688,31,Tunisia,Central Midfield,CM,,Club Athlétique Bizertin,Tunisia,,0
