season,league,club,window,movement,player_name,player_id,age,nationality,position,pos,market_value,dealing_club,dealing_country,fee,is_loan
2023,Saudi Pro League,Abha Club,summer,in,Karl Toko Ekambi,315110,30,Cameroon,Centre-Forward,CF,8000000.0,Olympique Lyon,France,1500000.0,0
2023,Saudi Pro League,Abha Club,summer,in,Hassan Al-Ali,803029,22,Saudi Arabia,Centre-Forward,CF,400000.0,Al-Ahli SFC,Saudi Arabia,498000.0,0
2023,Saudi Pro League,Abha Club,summer,in,Fabián Noguera,267431,30,Argentina,Centre-Back,CB,2000000.0,Club Nacional,Uruguay,278000.0,0
2023,Saudi Pro League,Abha Club,summer,in,François Kamano,333802,27,Guinea,Left Winger,LW,4000000.0,Lokomotiv Moscow,Russia,0.0,0
2023,Saudi Pro League,Abha Club,summer,in,Abdulelah Al-Shammari,921112,24,Saudi Arabia,Attacking Midfield,AM,150000.0,Al-Shabab FC,Saudi Arabia,0.0,0
2023,Saudi Pro League,Abha Club,summer,in,Mohammed Al-Oufi,901164,20,Saudi Arabia,Left-Back,LB,125000.0,Al-Ittihad Club,Saudi Arabia,0.0,0
2023,Saudi Pro League,Abha Club,summer,in,Mohammed Naji,901147,29,Saudi Arabia,Centre-Back,CB,150000.0,Al-Batin FC,Saudi Arabia,0.0,0
2023,Saudi Pro League,Abha Club,summer,in,Grzegorz Krychowiak,45184,33,Poland,Defensive Midfield,DM,5000000.0,FC Krasnodar,Russia,0.0,0
2023,Saudi Pro League,Abha Club,summer,in,Ciprian Tătărușanu,55282,37,Romania,Goalkeeper,GK,400000.0,AC Milan,Italy,0.0,0
2023,Saudi Pro League,Abha Club,summer,in,Ahmed Abdu,490819,27,Saudi Arabia,Centre-Forward,CF,200000.0,Al-Shabab FC,Saudi Arabia,,0
2023,Saudi Pro League,Abha Club,summer,in,Meshal Al-Mutairi,1169203,24,Saudi Arabia,Left Winger,LW,,Ohod Club,Saudi Arabia,,0
2023,Saudi Pro League,Abha Club,summer,in,Yousef Al-Aqeel,1169202,26,Saudi Arabia,Left-Back,LB,,Najran SC,Saudi Arabia,,0
2023,Saudi Pro League,Abha Club,summer,in,Saleh Al-Qumayzi,184152,31,Saudi Arabia,Right-Back,RB,,Al-Faisaly FC,Saudi Arabia,,0
2023,Saudi Pro League,Abha Club,summer,in,Ziyad Al-Sahafi,421391,28,Saudi Arabia,Centre-Back,CB,750000.0,Al-Ittihad Club,Saudi Arabia,0.0,1
2023,Saudi Pro League,Abha Club,winter,in,Luka Djordjevic,188338,29,Montenegro,Centre-Forward,CF,600000.0,FC Sochi,Russia,0.0,0
2023,Saudi Pro League,Abha Club,winter,in,Marcel Tisserand,170463,31,DR Congo,Centre-Back,CB,2500000.0,Al-Ettifaq FC,Saudi Arabia,0.0,1
2023,Saudi Pro League,Abha Club,winter,in,Ibrahim Al-Zubaidi,153841,34,Saudi Arabia,Left-Back,LB,250000.0,Al-Ahli SFC,Saudi Arabia,0.0,1
2023,Saudi Pro League,Abha Club,summer,out,Saleh Al-Amri,229940,29,Saudi Arabia,Left Winger,LW,1000000.0,Al-Ittihad Club,Saudi Arabia,1980000.0,0
2023,Saudi Pro League,Abha Club,summer,out,Tayeb Meziani,373035,27,Algeria,Right Winger,RW,275000.0,Club Africain,Tunisia,0.0,0
2023,Saudi Pro League,Abha Club,summer,out,Musab Muharraq,944184,24,Saudi Arabia,Central Midfield,CM,25000.0,Al-Qaisumah FC,Saudi Arabia,0.0,0
2023,Saudi Pro League,Abha Club,summer,out,Abdullah Al-Zoari,126330,35,Saudi Arabia,Left-Back,LB,25000.0,Al-Qadsiah FC,Saudi Arabia,0.0,0
2023,Saudi Pro League,Abha Club,summer,out,Saeed Al-Hamsl,141976,27,Saudi Arabia,Right-Back,RB,150000.0,Al-Khaleej FC,Saudi Arabia,0.0,0
2023,Saudi Pro League,Abha Club,summer,out,Amine Atouchi,234993,31,Morocco,Centre-Back,CB,500000.0,Al-Batin FC,Saudi Arabia,,0
2023,Saudi Pro League,Abha Club,summer,out,Aseel Al-Harbi,947689,23,Saudi Arabia,Defensive Midfield,DM,25000.0,Al-Faisaly FC,Saudi Arabia,,0
2023,Saudi Pro League,Abha Club,summer,out,Sari Amro,267968,34,Saudi Arabia,Left-Back,LB,100000.0,Al-Arabi SC,Saudi Arabia,,0
2023,Saudi Pro League,Abha Club,summer,out,Motair Al-Zahrani,498118,28,Saudi Arabia,Attacking Midfield,AM,25000.0,Hajer Club,Saudi Arabia,,0
2023,Saudi Pro League,Abha Club,summer,out,Driess Saddiki,370042,27,Morocco,Defensive Midfield,DM,550000.0,Kasimpasa,Türkiye,,0
2023,Saudi Pro League,Abha Club,summer,out,Nawaf Al-Saadi,901132,22,Saudi Arabia,Right Winger,RW,550000.0,Al-Shabab FC,Saudi Arabia,,0
2023,Saudi Pro League,Abha Club,summer,out,Felipe Caicedo,37834,34,Ecuador,Centre-Forward,CF,600000.0,Without Club,,,0
2023,Saudi Pro League,Abha Club,summer,out,Luís Miquissone,110598,27,Mozambique,Right Winger,RW,150000.0,Al Ahly FC,Egypt,0.0,1
2023,Saudi Pro League,Abha Club,summer,out,Abdulfattah Adam,265966,28,Saudi Arabia,Centre-Forward,CF,250000.0,Al-Nassr FC,Saudi Arabia,0.0,1
2023,Saudi Pro League,Abha Club,winter,out,Saad Natiq,274615,29,Iraq,Centre-Back,CB,300000.0,Al-Quwa Al-Jawiya,Iraq,0.0,0
2023,Saudi Pro League,Abha Club,winter,out,Karl Toko Ekambi,315110,31,Cameroon,Centre-Forward,CF,4500000.0,Al-Ettifaq FC,Saudi Arabia,,0
2023,Saudi Pro League,Abha Club,winter,out,Omar Al-Ruwaili,901133,24,Saudi Arabia,Centre-Forward,CF,25000.0,Al-Hazem SC,Saudi Arabia,,0
2023,Saudi Pro League,Abha Club,winter,out,Ahmad Al-Habib,343299,31,Saudi Arabia,Centre-Back,CB,100000.0,Al-Orobah FC,Saudi Arabia,0.0,1
